ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
7432	"ENSG00000145495.17"	"MARCHF6"	chr5	+	10400783	10402139	10400783	10400842	10402058	10402139	7432	0,0,5	0,0,4	4,4,2	0,0,0	1315	99	1	1.0	NA,NA,0.086	1.0,1.0,1.0	-0.914
7436	"ENSG00000128609.16"	"NDUFA5"	chr7	-	123545610	123550586	123545610	123545676	123550469	123550586	7436	1,1,4	0,2,0	0,0,1	0,0,0	4892	99	1	1.0	1.0,0.01,1.0	NA,NA,1.0	-0.33
7443	"ENSG00000004059.11"	"ARF5"	chr7	+	127589484	127590137	127589484	127589594	127590065	127590137	7443	2,2,2	0,0,2	0,0,0	0,0,2	570	99	1	1.0	1.0,1.0,0.148	NA,NA,0.0	0.716
7446	"ENSG00000185787.15"	"MORF4L1"	chr15	+	78890988	78891572	78890988	78891014	78891483	78891572	7446	0,1,4	2,0,1	0,0,0	4,0,4	568	99	1	1.0	0.0,1.0,0.411	0.0,NA,0.0	0.47
7447	"ENSG00000155393.14"	"HEATR3"	chr16	+	50100229	50102435	50100229	50100373	50102258	50102435	7447	1,0,1	0,0,3	0,0,0	2,0,0	1984	99	1	1.0	1.0,NA,0.016	0.0,NA,NA	0.508
7458	"ENSG00000147454.14"	"SLC25A37"	chr8	+	23566107	23568378	23566107	23566813	23568321	23568378	7458	0,8,4	0,0,2	2,2,7	0,0,0	1607	99	1	1.0	NA,1.0,0.11	1.0,1.0,1.0	-0.445
7469	"ENSG00000180448.11"	"ARHGAP45"	chr19	+	1080254	1080547	1080254	1080379	1080463	1080547	7469	2,3,0	4,6,4	0,0,0	0,0,2	183	99	1	1.0	0.213,0.213,0.0	NA,NA,0.0	0.142
7473	"ENSG00000142541.18"	"RPL13A"	chr19	+	49489849	49490297	49489849	49489912	49490231	49490297	7473	1,6,11	4,0,2	0,0,5	2,0,2	418	99	1	1.0	0.056,1.0,0.566	0.0,NA,0.372	0.355
7474	"ENSG00000142541.18"	"RPL13A"	chr19	+	49489849	49490297	49489849	49489922	49490231	49490297	7474	1,6,9	15,27,35	0,0,5	61,31,97	408	99	0.000227023655354	0.0163002984544172	0.016,0.051,0.059	0.0,0.0,0.012	0.038
7477	"ENSG00000142541.18"	"RPL13A"	chr19	+	49489849	49490576	49489849	49490297	49490474	49490576	7477	0,4,2	18,26,44	1,1,0	62,43,92	276	99	0.605222124509	1.0	0.0,0.052,0.016	0.006,0.008,0.0	0.018
7480	"ENSG00000142541.18"	"RPL13A"	chr19	+	49489849	49490864	49489849	49490576	49490778	49490864	7480	1,1,5	15,18,45	0,0,0	16,15,44	301	99	0.490222768181	1.0	0.021,0.018,0.035	0.0,0.0,0.0	0.025
7481	"ENSG00000142541.18"	"RPL13A"	chr19	+	49490778	49491099	49490778	49490864	49491039	49491099	7481	5,1,5	12,13,32	0,0,0	20,6,16	274	99	0.0012057578944	0.06183815486994285	0.131,0.027,0.053	0.0,0.0,0.0	0.07
7483	"ENSG00000142541.18"	"RPL13A"	chr19	+	49490778	49491547	49490778	49491099	49491424	49491547	7483	0,0,1	5,9,42	0,0,5	14,5,26	424	99	0.48561722718	1.0	0.0,0.0,0.006	0.0,0.0,0.043	-0.012
7486	"ENSG00000105875.15"	"WDR91"	chr7	-	135186971	135188545	135186971	135187169	135188432	135188545	7486	0,0,4	1,0,0	2,0,0	0,0,0	1362	99	1	1.0	0.0,NA,1.0	1.0,NA,NA	-0.5
7498	"ENSG00000133606.11"	"MKRN1"	chr7	-	140455094	140455900	140455094	140455233	140455789	140455900	7498	0,0,1	0,0,0	0,0,0	1,0,0	655	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
7518	"ENSG00000134574.12"	"DDB2"	chr11	+	47234756	47235412	47234756	47234934	47235269	47235412	7518	0,2,0	0,0,0	2,1,0	0,1,1	434	99	1	1.0	NA,1.0,NA	1.0,0.186,0.0	0.605
7535	"ENSG00000159840.16"	"ZYX"	chr7	+	143382247	143382685	143382247	143382447	143382592	143382685	7535	0,0,2	0,0,1	0,0,0	1,2,1	244	99	1	1.0	NA,NA,0.448	0.0,0.0,0.0	0.448
7546	"ENSG00000106462.12"	"EZH2"	chr7	-	148816683	148818117	148816683	148817391	148817876	148818117	7546	0,0,1	0,0,2	0,0,0	0,0,1	584	99	1	1.0	NA,NA,0.078	NA,NA,0.0	0.078
7563	"ENSG00000241973.11"	"PI4KA"	chr22	-	20712692	20713390	20712692	20712797	20713280	20713390	7563	0,7,28	3,4,15	4,0,0	0,0,3	582	99	1	1.0	0.0,0.229,0.241	1.0,NA,0.0	-0.343
7564	"ENSG00000241973.11"	"PI4KA"	chr22	-	20733735	20734194	20733735	20733843	20734042	20734194	7564	0,3,22	0,3,0	2,0,2	2,0,0	298	99	1	1.0	NA,0.249,1.0	0.249,NA,1.0	0.0
7569	"ENSG00000108946.17"	"PRKAR1A"	chr17	+	68524015	68524958	68524015	68524077	68524911	68524958	7569	0,0,5	1,1,1	0,0,2	2,0,0	933	99	1	1.0	0.0,0.0,0.347	0.0,NA,1.0	-0.384
7570	"ENSG00000108946.17"	"PRKAR1A"	chr17	+	68524015	68525912	68524015	68524958	68525753	68525912	7570	0,0,2	0,1,1	0,0,3	0,0,0	894	99	1	1.0	NA,0.0,0.181	NA,NA,1.0	-0.909
7571	"ENSG00000108946.17"	"PRKAR1A"	chr17	+	68528869	68530001	68528869	68528991	68529919	68530001	7571	0,1,0	1,0,0	0,8,0	0,0,4	1027	99	1	1.0	0.0,1.0,NA	NA,1.0,0.0	0.0
7589	"ENSG00000156482.11"	"RPL30"	chr8	-	98044942	98045399	98044942	98045088	98045346	98045399	7589	0,1,1	6,6,18	2,0,2	18,10,19	357	99	0.719429479116	1.0	0.0,0.044,0.015	0.03,0.0,0.028	0.0
7607	"ENSG00000076604.16"	"TRAF4"	chr17	+	28747842	28748178	28747842	28747947	28748016	28748178	7607	0,3,12	1,6,8	2,0,0	0,1,0	168	99	1	1.0	0.0,0.228,0.469	1.0,0.0,NA	-0.268
7612	"ENSG00000150990.9"	"DHX37"	chr12	-	124950412	124950804	124950412	124950550	124950689	124950804	7612	0,2,1	0,1,0	0,0,6	2,0,0	238	99	1	1.0	NA,0.454,1.0	0.0,NA,1.0	0.227
7637	"ENSG00000104763.20"	"ASAH1"	chr8	-	18064456	18067298	18064456	18064531	18067219	18067298	7637	0,0,1	0,1,0	8,0,0	0,0,0	2787	99	1	1.0	NA,0.0,1.0	1.0,NA,NA	-0.5
7640	"ENSG00000147065.18"	"MSN"	chrX	+	65729437	65731190	65729437	65729712	65731106	65731190	7640	0,0,3	0,0,1	0,0,1	0,0,0	1493	99	1	1.0	NA,NA,0.166	NA,NA,1.0	-0.834
7652	"ENSG00000069424.16"	"KCNAB2"	chr1	+	6094399	6095443	6094399	6094485	6095322	6095443	7652	0,1,10	0,1,0	0,0,1	0,0,0	936	99	1	1.0	NA,0.096,1.0	NA,NA,1.0	-0.452
7656	"ENSG00000188895.12"	"MSL1"	chr17	+	40133041	40133658	40133041	40133109	40133533	40133658	7656	0,0,3	0,0,1	0,0,0	0,0,1	523	99	1	1.0	NA,NA,0.362	NA,NA,0.0	0.362
7657	"ENSG00000158941.17"	"CCAR2"	chr8	+	22618616	22619015	22618616	22618728	22618826	22619015	7657	0,1,0	0,2,1	0,0,0	0,0,1	197	99	1	1.0	NA,0.201,0.0	NA,NA,0.0	0.101
7658	"ENSG00000158941.17"	"CCAR2"	chr8	+	22619149	22620468	22619149	22619355	22619637	22620468	7658	0,0,6	1,1,2	0,1,0	1,2,0	381	99	1	1.0	0.0,0.0,0.438	0.0,0.115,NA	0.088
7661	"ENSG00000085662.14"	"AKR1B1"	chr7	-	134447297	134448061	134447297	134447381	134447979	134448061	7661	2,2,0	0,2,4	0,2,4	7,1,10	697	99	0.835019808614	1.0	1.0,0.124,0.0	0.0,0.221,0.054	0.283
7668	"ENSG00000140988.16"	"RPS2"	chr16	-	1962060	1962656	1962060	1962270	1962496	1962656	7668	0,3,4	3,9,32	0,0,1	14,8,19	325	99	0.100656729824	1.0	0.0,0.092,0.037	0.0,0.0,0.016	0.038
7669	"ENSG00000140988.16"	"RPS2"	chr16	-	1962496	1962909	1962496	1962656	1962735	1962909	7669	0,0,4	0,10,26	0,2,1	13,6,28	178	99	1	1.0	NA,0.0,0.079	0.0,0.156,0.019	-0.019
7670	"ENSG00000140988.16"	"RPS2"	chr16	-	1962496	1963256	1962496	1962697	1962909	1963256	7670	1,4,11	0,0,0	6,1,19	0,0,2	311	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.751	0.083
7672	"ENSG00000140988.16"	"RPS2"	chr16	-	1962496	1963256	1962496	1962909	1963148	1963256	7672	1,0,4	1,6,8	0,0,8	9,5,22	338	99	0.787278343845	1.0	0.227,0.0,0.128	0.0,0.0,0.096	0.086
7673	"ENSG00000221914.11"	"PPP2R2A"	chr8	+	26362683	26363890	26362683	26362848	26363720	26363890	7673	0,0,3	0,0,0	0,0,0	1,0,0	971	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
7692	"ENSG00000161057.13"	"PSMC2"	chr7	+	103361956	103362758	103361956	103362088	103362685	103362758	7692	0,0,2	0,3,0	0,0,0	0,0,1	696	99	1	1.0	NA,0.0,1.0	NA,NA,0.0	0.5
7700	"ENSG00000167770.13"	"OTUB1"	chr11	+	63996529	63996941	63996529	63996648	63996856	63996941	7700	0,4,5	0,0,1	0,0,0	0,0,2	307	99	1	1.0	NA,1.0,0.617	NA,NA,0.0	0.808
7712	"ENSG00000156675.16"	"RAB11FIP1"	chr8	-	37870419	37873278	37870419	37870528	37871277	37873278	7712	0,0,7	0,0,2	1,0,0	0,0,0	848	99	1	1.0	NA,NA,0.29	1.0,NA,NA	-0.71
7719	"ENSG00000168615.13"	"ADAM9"	chr8	+	39016117	39017414	39016117	39016194	39017218	39017414	7719	0,0,3	1,0,0	0,0,1	0,0,1	1123	99	1	1.0	0.0,NA,1.0	NA,NA,0.081	0.419
7721	"ENSG00000168615.13"	"ADAM9"	chr8	+	39018852	39021714	39018852	39018918	39021642	39021714	7721	2,0,5	1,0,2	0,0,0	0,2,0	2823	99	1	1.0	0.066,NA,0.081	NA,0.0,NA	0.074
7723	"ENSG00000168615.13"	"ADAM9"	chr8	+	39090046	39091346	39090046	39090188	39091258	39091346	7723	0,0,1	0,0,2	0,0,0	0,1,0	1169	99	1	1.0	NA,NA,0.041	NA,0.0,NA	0.041
7725	"ENSG00000213024.13"	"NUP62"	chr19	-	49927693	49929504	49927693	49927815	49929325	49929504	7725	4,15,41	0,1,0	1,0,6	0,0,1	1609	99	1	1.0	1.0,0.48,1.0	1.0,NA,0.27	0.192
7731	"ENSG00000147533.19"	"GOLGA7"	chr8	+	41505910	41507121	41505910	41506012	41507058	41507121	7731	0,0,0	1,3,0	0,4,0	0,0,0	1145	99	1	1.0	0.0,0.0,NA	NA,1.0,NA	-1.0
7735	"ENSG00000104365.16"	"IKBKB"	chr8	+	42322053	42322494	42322053	42322153	42322346	42322494	7735	1,1,2	2,0,1	0,0,0	0,0,2	292	99	1	1.0	0.145,1.0,0.404	NA,NA,0.0	0.516
7754	"ENSG00000170791.18"	"CHCHD7"	chr8	+	56211788	56214667	56211788	56211837	56214597	56214667	7754	0,10,10	0,1,0	0,0,1	0,0,0	2859	99	1	1.0	NA,0.257,1.0	NA,NA,1.0	-0.371
7755	"ENSG00000170791.18"	"CHCHD7"	chr8	+	56211788	56214667	56211788	56212174	56214597	56214667	7755	0,5,8	0,0,0	0,0,1	1,0,0	2522	99	1	1.0	NA,1.0,1.0	0.0,NA,1.0	0.5
7756	"ENSG00000168066.22"	"SF1"	chr11	-	64764605	64766155	64764605	64765518	64765950	64766155	7756	5,9,21	0,0,1	3,0,1	0,0,0	531	99	1	1.0	1.0,1.0,0.797	1.0,NA,1.0	-0.068
7762	"ENSG00000260669.2"	"ENSG00000260669"	chr14	-	24215551	24215797	24215551	24215662	24215736	24215797	7762	0,2,0	0,0,0	0,0,0	2,0,1	173	99	1	1.0	NA,1.0,NA	0.0,NA,0.0	1.0
7769	"ENSG00000121022.14"	"COPS5"	chr8	-	67043081	67045960	67043081	67043317	67045811	67045960	7769	13,19,11	0,0,1	5,0,1	1,0,0	2593	99	1	1.0	1.0,1.0,0.296	0.16,NA,1.0	0.185
7772	"ENSG00000089157.16"	"RPLP0"	chr12	-	120199117	120199485	120199117	120199205	120199309	120199485	7772	0,1,0	11,4,15	0,0,0	30,7,44	203	99	1	1.0	0.0,0.109,0.0	0.0,0.0,0.0	0.036
7776	"ENSG00000160710.18"	"ADAR"	chr1	-	154585216	154585865	154585216	154585344	154585752	154585865	7776	0,3,7	0,2,0	2,0,0	0,0,1	507	99	1	1.0	NA,0.227,1.0	1.0,NA,0.0	0.114
7777	"ENSG00000160710.18"	"ADAR"	chr1	-	154588124	154588673	154588124	154588258	154588550	154588673	7777	0,3,7	2,2,2	0,0,0	0,0,1	391	99	1	1.0	0.0,0.275,0.47	NA,NA,0.0	0.248
7778	"ENSG00000160710.18"	"ADAR"	chr1	-	154589756	154590409	154589756	154589928	154590183	154590409	7778	1,3,1	0,3,5	0,0,0	1,0,0	354	99	1	1.0	1.0,0.219,0.053	0.0,NA,NA	0.424
7781	"ENSG00000160710.18"	"ADAR"	chr1	-	154601040	154602626	154601040	154601888	154602035	154602626	7781	1,6,9	0,0,1	2,2,3	2,0,2	246	99	0.00268144946614	0.12666320504529738	1.0,1.0,0.784	0.287,1.0,0.376	0.374
7800	"ENSG00000085719.13"	"CPNE3"	chr8	+	86551045	86551234	86551045	86551100	86551182	86551234	7800	0,1,0	0,0,1	0,0,0	1,0,0	181	99	1	1.0	NA,1.0,0.0	0.0,NA,NA	0.5
7819	"ENSG00000137504.15"	"CREBZF"	chr11	-	85663523	85665102	85663523	85663601	85663814	85665102	7819	1,1,15	0,2,3	2,0,0	0,0,0	312	99	1	1.0	1.0,0.137,0.613	1.0,NA,NA	-0.417
7822	"ENSG00000104518.11"	"GSDMD"	chr8	+	143561001	143561423	143561001	143561104	143561369	143561423	7822	2,3,0	0,3,0	2,0,0	3,0,0	364	99	1	1.0	1.0,0.214,NA	0.153,NA,NA	0.454
7824	"ENSG00000178035.13"	"IMPDH2"	chr3	-	49024342	49024578	49024342	49024404	49024494	49024578	7824	0,2,0	0,0,0	0,0,0	2,0,0	189	99	1	1.0	NA,1.0,NA	0.0,NA,NA	1.0
7825	"ENSG00000178035.13"	"IMPDH2"	chr3	-	49024494	49024802	49024494	49024578	49024658	49024802	7825	0,0,2	0,0,0	0,0,0	1,0,0	179	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
7827	"ENSG00000178035.13"	"IMPDH2"	chr3	-	49025125	49026419	49025125	49025269	49026323	49026419	7827	0,0,3	0,1,0	0,2,0	0,0,0	1153	99	1	1.0	NA,0.0,1.0	NA,1.0,NA	-0.5
7829	"ENSG00000178035.13"	"IMPDH2"	chr3	-	49026518	49027047	49026518	49026609	49026686	49027047	7829	0,1,0	0,0,0	0,0,0	1,0,0	176	99	1	1.0	NA,1.0,NA	0.0,NA,NA	1.0
7830	"ENSG00000178035.13"	"IMPDH2"	chr3	-	49026686	49027047	49026686	49026886	49026959	49027047	7830	0,0,1	0,0,0	0,0,1	0,0,1	172	99	1	1.0	NA,NA,1.0	NA,NA,0.365	0.635
7831	"ENSG00000178035.13"	"IMPDH2"	chr3	-	49026686	49027916	49026686	49027047	49027709	49027916	7831	1,0,2	6,1,0	4,0,0	0,0,0	761	99	1	1.0	0.021,0.0,1.0	1.0,NA,NA	-0.66
7837	"ENSG00000178035.13"	"IMPDH2"	chr3	-	49027709	49028806	49027709	49028532	49028757	49028806	7837	0,2,2	0,0,1	0,0,0	1,0,0	324	99	1	1.0	NA,1.0,0.379	0.0,NA,NA	0.69
7840	"ENSG00000164934.15"	"DCAF13"	chr8	+	103427096	103430689	103427096	103427252	103430611	103430689	7840	0,1,7	0,3,2	2,4,0	0,0,2	3458	99	1	1.0	NA,0.009,0.091	1.0,1.0,0.0	-0.617
7841	"ENSG00000108465.15"	"CDK5RAP3"	chr17	+	47971121	47971407	47971121	47971152	47971361	47971407	7841	3,1,4	0,2,2	0,0,1	0,0,0	308	99	1	1.0	1.0,0.138,0.391	NA,NA,1.0	-0.49
7843	"ENSG00000108465.15"	"CDK5RAP3"	chr17	+	47973518	47974031	47973518	47973650	47973930	47974031	7843	0,0,0	0,0,6	4,0,0	0,0,0	379	99	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
7849	"ENSG00000108465.15"	"CDK5RAP3"	chr17	+	47975513	47976013	47975513	47975653	47975868	47976013	7849	0,0,12	0,0,1	0,0,0	0,1,1	314	99	1	1.0	NA,NA,0.791	NA,0.0,0.0	0.791
7850	"ENSG00000108465.15"	"CDK5RAP3"	chr17	+	47981436	47981768	47981436	47981459	47981586	47981768	7850	3,6,11	0,0,1	2,0,2	0,0,0	226	99	1	1.0	1.0,1.0,0.828	1.0,NA,1.0	-0.057
7857	"ENSG00000157193.18"	"LRP8"	chr1	-	53271226	53275753	53271226	53271346	53275630	53275753	7857	7,9,22	1,0,1	8,0,4	0,0,0	4383	99	1	1.0	0.137,1.0,0.332	1.0,NA,1.0	-0.51
7858	"ENSG00000157193.18"	"LRP8"	chr1	-	53271226	53275753	53271226	53271415	53275630	53275753	7858	7,9,21	0,1,0	8,0,4	0,0,0	4314	99	1	1.0	1.0,0.171,1.0	1.0,NA,1.0	-0.276
7859	"ENSG00000120526.12"	"NUDCD1"	chr8	-	109289750	109293524	109289750	109289933	109293343	109293524	7859	0,0,4	0,1,3	0,0,0	0,0,2	3509	99	1	1.0	NA,0.0,0.036	NA,NA,0.0	0.018
7860	"ENSG00000172354.10"	"GNB2"	chr7	+	100676692	100677415	100676692	100676799	100677351	100677415	7860	1,5,1	1,1,5	1,0,0	2,1,0	651	99	1	1.0	0.132,0.432,0.03	0.071,0.0,NA	0.163
7861	"ENSG00000172354.10"	"GNB2"	chr7	+	100677497	100677818	100677497	100677660	100677751	100677818	7861	0,0,0	4,0,3	0,0,1	2,1,0	190	99	1	1.0	0.0,NA,0.0	0.0,0.0,1.0	-0.333
7870	"ENSG00000168610.17"	"STAT3"	chr17	-	42316788	42317224	42316788	42316901	42317181	42317224	7870	0,0,0	0,2,0	1,0,0	0,0,1	379	99	1	1.0	NA,0.0,NA	1.0,NA,0.0	-0.5
7883	"ENSG00000184432.11"	"COPB2"	chr3	-	139373665	139374588	139373665	139373808	139374488	139374588	7883	0,0,1	0,1,0	0,0,0	0,1,1	779	99	1	1.0	NA,0.0,1.0	NA,0.0,0.0	0.5
7890	"ENSG00000013375.17"	"PGM3"	chr6	-	83174373	83176060	83174373	83174487	83175961	83176060	7890	0,0,3	0,1,0	0,0,0	0,0,1	1573	99	1	1.0	NA,0.0,1.0	NA,NA,0.0	0.5
7894	"ENSG00000013375.17"	"PGM3"	chr6	-	83187007	83191014	83187007	83188798	83190808	83191014	7894	0,0,2	0,0,1	0,0,0	0,1,0	2109	99	1	1.0	NA,NA,0.086	NA,0.0,NA	0.086
7896	"ENSG00000223501.9"	"VPS52"	chr6	-	33264373	33264900	33264373	33264497	33264781	33264900	7896	0,1,0	0,0,2	0,0,1	0,0,0	383	99	1	1.0	NA,1.0,0.0	NA,NA,1.0	-0.5
7907	"ENSG00000056736.10"	"IL17RB"	chr3	+	53857615	53858818	53857615	53857690	53858718	53858818	7907	0,0,0	0,0,1	2,0,0	0,0,0	1127	99	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
7915	"ENSG00000147813.16"	"NAPRT"	chr8	-	143576077	143576572	143576077	143576162	143576431	143576572	7915	0,0,1	0,3,0	0,0,0	0,0,1	368	99	1	1.0	NA,0.0,1.0	NA,NA,0.0	0.5
7917	"ENSG00000104529.19"	"EEF1D"	chr8	-	143581053	143581328	143581053	143581154	143581228	143581328	7917	0,0,1	3,0,4	1,0,0	0,5,3	173	99	1	1.0	0.0,NA,0.125	1.0,0.0,0.0	-0.271
7926	"ENSG00000179632.10"	"MAF1"	chr8	+	144106342	144106674	144106342	144106464	144106554	144106674	7926	1,0,1	3,0,0	0,0,1	3,0,2	189	99	1	1.0	0.149,NA,1.0	0.0,NA,0.208	0.471
7933	"ENSG00000182325.11"	"FBXL6"	chr8	-	144356989	144357502	144356989	144357121	144357438	144357502	7933	1,0,0	0,2,0	0,0,1	2,0,0	416	99	1	1.0	1.0,0.0,NA	0.0,NA,1.0	0.0
7936	"ENSG00000160948.14"	"VPS28"	chr8	-	144423616	144424132	144423616	144423922	144424040	144424132	7936	0,2,0	2,1,3	0,0,0	0,2,0	217	99	1	1.0	0.0,0.477,0.0	NA,0.0,NA	0.159
7937	"ENSG00000160948.14"	"VPS28"	chr8	-	144424214	144424819	144424214	144424268	144424717	144424819	7937	0,0,0	1,0,1	2,0,0	1,0,2	548	99	1	1.0	0.0,NA,0.0	0.265,NA,0.0	-0.133
7938	"ENSG00000160948.14"	"VPS28"	chr8	-	144424717	144425772	144424717	144424819	144424945	144425772	7938	0,1,0	0,0,2	0,0,0	0,0,2	225	99	1	1.0	NA,1.0,0.0	NA,NA,0.0	0.5
7939	"ENSG00000160948.14"	"VPS28"	chr8	-	144424945	144425772	144424945	144425000	144425682	144425772	7939	1,0,3	0,0,1	0,0,4	0,0,0	781	99	1	1.0	1.0,NA,0.276	NA,NA,1.0	-0.362
7940	"ENSG00000160948.14"	"VPS28"	chr8	-	144424945	144425772	144424945	144425051	144425682	144425772	7940	1,0,1	0,2,0	0,0,2	0,2,0	730	99	1	1.0	1.0,0.0,1.0	NA,0.0,1.0	0.167
7944	"ENSG00000132024.18"	"CC2D1A"	chr19	+	13926977	13928030	13926977	13927265	13927892	13928030	7944	0,0,2	0,0,0	0,0,0	1,0,0	726	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
7949	"ENSG00000167700.9"	"MFSD3"	chr8	+	144510597	144510903	144510597	144510722	144510793	144510903	7949	0,0,0	0,0,4	0,0,4	0,0,0	170	99	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
7950	"ENSG00000161016.18"	"RPL8"	chr8	-	144791276	144791495	144791276	144791307	144791370	144791495	7950	2,5,16	2,0,1	9,17,37	0,1,7	162	99	0.224737895677	1.0	0.379,1.0,0.907	1.0,0.912,0.764	-0.13
7951	"ENSG00000060138.13"	"YBX3"	chr12	-	10701959	10704148	10701959	10702134	10704050	10704148	7951	0,0,0	3,1,0	0,0,2	5,0,4	2015	99	1	1.0	0.0,0.0,NA	0.0,NA,0.024	-0.012
7953	"ENSG00000060138.13"	"YBX3"	chr12	-	10709907	10713333	10709907	10710114	10713210	10713333	7953	0,2,0	0,0,0	0,0,1	2,0,2	3195	99	1	1.0	NA,1.0,NA	0.0,NA,0.015	0.993
7954	"ENSG00000169045.19"	"HNRNPH1"	chr5	-	179616125	179617110	179616125	179616218	179616868	179617110	7954	4,7,15	2,6,8	0,0,1	2,1,4	749	99	1.15829193139e-05	0.0013860893445633666	0.209,0.134,0.199	0.0,0.0,0.032	0.17
7956	"ENSG00000169045.19"	"HNRNPH1"	chr5	-	179616868	179617110	179616868	179616958	179617050	179617110	7956	4,0,10	3,4,15	3,0,2	6,0,9	191	99	1	1.0	0.409,0.0,0.257	0.206,NA,0.103	0.067
7960	"ENSG00000169045.19"	"HNRNPH1"	chr5	-	179617798	179618060	179617798	179617932	179617988	179618060	7960	4,1,11	0,7,14	1,0,0	4,2,5	155	99	0.000139359426731	0.010422923790922708	1.0,0.084,0.334	0.138,0.0,0.0	0.427
7961	"ENSG00000169045.19"	"HNRNPH1"	chr5	-	179620891	179621397	179620891	179621035	179621241	179621397	7961	4,0,11	0,0,9	2,0,1	1,1,0	305	99	1	1.0	1.0,NA,0.284	0.394,0.0,1.0	0.177
7984	"ENSG00000100124.15"	"ANKRD54"	chr22	-	37832957	37833206	37832957	37833082	37833158	37833206	7984	0,0,4	0,0,1	0,0,0	0,0,2	175	99	1	1.0	NA,NA,0.694	NA,NA,0.0	0.694
7985	"ENSG00000100836.11"	"PABPN1"	chr14	+	23324137	23326163	23324137	23324289	23325246	23326163	7985	1,2,5	0,0,7	1,0,0	1,0,3	1056	99	1	1.0	1.0,1.0,0.063	0.086,NA,0.0	0.645
7986	"ENSG00000075415.15"	"SLC25A3"	chr12	+	98593685	98594135	98593685	98593740	98593974	98594135	7986	0,1,0	3,0,5	0,0,0	5,2,3	333	99	1	1.0	0.0,1.0,0.0	0.0,0.0,0.0	0.333
7987	"ENSG00000075415.15"	"SLC25A3"	chr12	+	98593974	98595848	98593974	98594135	98595726	98595848	7987	5,5,17	0,1,9	2,0,0	2,2,4	1690	99	0.00232062674541	0.11570902800030416	1.0,0.227,0.1	0.055,0.0,0.0	0.424
8003	"ENSG00000141002.20"	"TCF25"	chr16	+	89904117	89905096	89904117	89904205	89904937	89905096	8003	3,1,2	0,3,1	6,0,0	1,0,0	831	99	1	1.0	1.0,0.038,0.192	0.417,NA,NA	-0.007
8007	"ENSG00000137074.20"	"APTX"	chr9	-	32973375	32974561	32973375	32973652	32974457	32974561	8007	0,0,1	0,0,0	0,0,0	0,2,0	904	99	1	1.0	NA,NA,1.0	NA,0.0,NA	1.0
8019	"ENSG00000137073.24"	"UBAP2"	chr9	-	33922965	33923478	33922965	33923293	33923378	33923478	8019	0,4,2	0,0,1	0,0,1	0,0,0	184	99	1	1.0	NA,1.0,0.518	NA,NA,1.0	-0.241
8033	"ENSG00000213930.12"	"GALT"	chr9	+	34647088	34647567	34647088	34647258	34647491	34647567	8033	0,0,5	0,3,1	0,0,0	1,0,3	332	99	1	1.0	NA,0.0,0.599	0.0,NA,0.0	0.299
8035	"ENSG00000213930.12"	"GALT"	chr9	+	34647491	34647705	34647491	34647567	34647656	34647705	8035	0,2,4	1,0,1	1,0,0	0,0,2	188	99	1	1.0	0.0,1.0,0.678	1.0,NA,0.0	0.059
8040	"ENSG00000213930.12"	"GALT"	chr9	+	34647088	34648171	34647088	34647961	34648114	34648171	8040	0,1,0	0,0,2	0,2,0	0,0,0	252	99	1	1.0	NA,1.0,0.0	NA,1.0,NA	-0.5
8041	"ENSG00000213930.12"	"GALT"	chr9	+	34648333	34648894	34648333	34648456	34648761	34648894	8041	0,0,6	0,0,0	0,0,0	0,0,1	404	99	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
8042	"ENSG00000213930.12"	"GALT"	chr9	+	34648761	34649081	34648761	34648894	34648997	34649081	8042	0,0,2	0,0,2	0,0,0	2,0,0	202	99	1	1.0	NA,NA,0.329	0.0,NA,NA	0.329
8052	"ENSG00000123416.15"	"TUBA1B"	chr12	-	49129499	49131395	49129499	49129722	49131297	49131395	8052	0,5,4	3,2,5	0,0,1	1,3,7	1674	99	0.0602357818724	1.0	0.0,0.129,0.045	0.0,0.0,0.008	0.055
8054	"ENSG00000137101.14"	"CD72"	chr9	-	35615942	35616689	35615942	35616278	35616599	35616689	8054	0,0,0	2,0,0	0,0,2	0,0,0	420	99	1	1.0	0.0,NA,NA	NA,NA,1.0	-1.0
8056	"ENSG00000198467.16"	"TPM2"	chr9	-	35684487	35685139	35684487	35684550	35685063	35685139	8056	4,4,10	0,1,0	0,1,0	0,0,0	612	99	1	1.0	1.0,0.393,1.0	NA,1.0,NA	-0.202
