ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
5879	"ENSG00000116809.12"	"ZBTB17"	chr1	-	15942330	15942441	15942330	15942420	15942528	15942738	5879	2,0,0	0,4,0	0,0,0	1,0,0	120	99	1	1.0	1.0,0.0,NA	0.0,NA,NA	0.5
5899	"ENSG00000100852.14"	"ARHGAP5"	chr14	+	32117139	32117287	32117142	32117287	32090501	32094386	5899	0,1,1	0,0,1	1,0,1	0,0,0	102	99	1	1.0	NA,1.0,0.493	1.0,NA,1.0	-0.254
5914	"ENSG00000177239.16"	"MAN1B1"	chr9	+	137105607	137105916	137105829	137105916	137101483	137101672	5914	2,0,0	0,0,4	2,0,0	0,0,0	321	99	1	1.0	1.0,NA,0.0	1.0,NA,NA	-0.5
5931	"ENSG00000126768.13"	"TIMM17B"	chrX	-	48895351	48895972	48895351	48895501	48896758	48896858	5931	0,0,2	0,0,0	0,0,0	2,0,0	570	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
5999	"ENSG00000214021.18"	"TTLL3"	chr3	+	9818554	9818920	9818821	9818920	9817644	9817759	5999	0,2,2	0,1,0	0,0,1	0,0,0	366	99	1	1.0	NA,0.351,1.0	NA,NA,1.0	-0.325
6006	"ENSG00000009307.17"	"CSDE1"	chr1	-	114720538	114720737	114720538	114720717	114723882	114724002	6006	0,0,0	0,0,1	0,2,0	1,2,9	119	99	1	1.0	NA,NA,0.0	0.0,0.454,0.0	-0.151
6010	"ENSG00000009307.17"	"CSDE1"	chr1	-	114732603	114732868	114732603	114732816	114733731	114733857	6010	0,0,0	5,0,14	0,0,1	1,1,6	151	99	1	1.0	0.0,NA,0.0	0.0,0.0,0.099	-0.033
6011	"ENSG00000009307.17"	"CSDE1"	chr1	-	114736757	114737563	114736757	114736855	114737962	114738072	6011	0,0,1	0,1,5	0,1,1	2,1,2	807	99	1	1.0	NA,0.0,0.024	0.0,0.109,0.058	-0.044
6025	"ENSG00000123607.16"	"TTC21B"	chr2	-	165890837	165894824	165890837	165890988	165898685	165898767	6025	0,0,4	0,2,0	0,0,1	0,0,0	3935	99	1	1.0	NA,0.0,1.0	NA,NA,1.0	-0.5
6030	"ENSG00000265241.8"	"RBM8A"	chr1	-	145926808	145926886	145926808	145926883	145927017	145927077	6030	0,0,1	0,0,0	0,2,2	1,0,0	102	99	1	1.0	NA,NA,1.0	0.0,1.0,1.0	0.333
6034	"ENSG00000285708.1"	"ENSG00000285708"	chr3	-	70977642	70977722	70977642	70977719	70977827	70978029	6034	0,1,0	0,0,2	0,0,6	0,0,0	102	99	1	1.0	NA,1.0,0.0	NA,NA,1.0	-0.5
6037	"ENSG00000169359.16"	"SLC33A1"	chr3	-	155833467	155834041	155833467	155833585	155842431	155842619	6037	0,0,2	0,0,0	0,0,0	2,0,0	555	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
6055	"ENSG00000142864.15"	"SERBP1"	chr1	-	67424199	67424322	67424199	67424277	67424887	67424959	6055	0,1,4	0,0,0	0,0,2	2,1,6	144	99	1	1.0	NA,1.0,1.0	0.0,0.0,0.186	0.938
6056	"ENSG00000142864.15"	"SERBP1"	chr1	-	67424887	67424977	67424887	67424959	67425082	67425223	6056	0,0,1	2,1,2	2,0,2	6,0,3	117	99	1	1.0	0.0,0.0,0.297	0.22,NA,0.361	-0.192
6081	"ENSG00000105576.16"	"TNPO2"	chr19	-	12702071	12702177	12702071	12702147	12702822	12702918	6081	0,1,0	0,5,1	0,0,2	1,0,0	129	99	1	1.0	NA,0.133,0.0	0.0,NA,1.0	-0.433
6117	"ENSG00000139178.12"	"C1RL"	chr12	-	7099685	7099807	7099685	7099760	7099900	7100026	6117	0,0,1	0,0,0	0,0,0	2,0,0	146	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
6122	"ENSG00000141480.18"	"ARRB2"	chr17	+	4720549	4720640	4720585	4720640	4720392	4720472	6122	0,0,1	1,1,0	0,0,0	2,0,0	135	99	1	1.0	0.0,0.0,1.0	0.0,NA,NA	0.333
6129	"ENSG00000155363.19"	"MOV10"	chr1	+	112689839	112690098	112689993	112690098	112689414	112689650	6129	0,0,1	0,0,0	0,0,0	1,0,0	253	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
6148	"ENSG00000227868.7"	"TEX46"	chr1	-	23010833	23011200	23010833	23011101	23013882	23014045	6148	2,0,0	0,0,0	0,0,0	2,0,0	198	99	1	1.0	1.0,NA,NA	0.0,NA,NA	1.0
6150	"ENSG00000137409.21"	"MTCH1"	chr6	-	36970038	36970114	36970038	36970082	36970405	36970473	6150	4,3,3	0,0,2	4,2,2	0,0,0	131	99	0.837925209938	1.0	1.0,1.0,0.531	1.0,1.0,1.0	-0.156
6154	"ENSG00000137409.21"	"MTCH1"	chr6	-	36975657	36976277	36975657	36975717	36977198	36977250	6154	0,0,1	1,4,6	0,0,0	0,0,2	659	99	1	1.0	0.0,0.0,0.024	NA,NA,0.0	0.008
6156	"ENSG00000137409.21"	"MTCH1"	chr6	-	36977633	36977796	36977633	36977691	36978077	36978155	6156	0,1,1	2,8,11	0,0,0	8,1,2	204	99	1	1.0	0.0,0.057,0.042	0.0,0.0,0.0	0.033
6182	"ENSG00000055070.17"	"SZRD1"	chr1	+	16393227	16393482	16393230	16393482	16391374	16391424	6182	0,2,2	2,0,0	0,0,2	0,0,0	102	99	1	1.0	0.0,1.0,1.0	NA,NA,1.0	-0.333
6184	"ENSG00000113282.14"	"CLINT1"	chr5	-	157789362	157789567	157789362	157789513	157791702	157791995	6184	0,0,4	0,0,0	1,0,0	1,0,0	153	99	1	1.0	NA,NA,1.0	0.393,NA,NA	0.607
6198	"ENSG00000198721.13"	"ECI2"	chr6	-	4133548	4133711	4133548	4133701	4135510	4135575	6198	0,0,1	2,0,0	0,0,0	3,0,0	109	99	1	1.0	0.0,NA,1.0	0.0,NA,NA	0.5
6214	"ENSG00000229807.13"	"XIST"	chrX	-	73826114	73827984	73826114	73827928	73829067	73829231	6214	0,0,73	0,0,11	0,0,1	0,0,0	155	99	1	1.0	NA,NA,0.809	NA,NA,1.0	-0.191
6221	"ENSG00000101210.14"	"EEF1A2"	chr20	-	63495855	63496087	63495855	63496035	63497619	63497834	6221	2,0,0	0,0,0	0,0,0	1,2,0	151	99	1	1.0	1.0,NA,NA	0.0,0.0,NA	1.0
6286	"ENSG00000083312.19"	"TNPO1"	chr5	+	72851237	72851319	72851243	72851319	72848384	72848498	6286	0,1,0	0,1,2	0,0,0	0,0,1	105	99	1	1.0	NA,0.485,0.0	NA,NA,0.0	0.242
6288	"ENSG00000138246.17"	"DNAJC13"	chr3	+	132465950	132466070	132465994	132466070	132463695	132463817	6288	0,1,1	0,1,1	0,0,0	0,0,1	143	99	1	1.0	NA,0.409,0.409	NA,NA,0.0	0.409
6331	"ENSG00000291091.1"	"SDHAP4"	chr3	-	197624111	197624197	197624111	197624187	197627779	197627893	6331	0,0,2	0,0,0	0,0,0	0,0,2	109	99	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
6392	"ENSG00000217930.8"	"PAM16"	chr16	-	4341367	4341672	4341367	4341504	4343206	4343291	6392	0,2,0	0,4,0	0,0,0	2,0,0	267	99	1	1.0	NA,0.156,NA	0.0,NA,NA	0.156
6417	"ENSG00000072778.20"	"ACADVL"	chr17	+	7221518	7221682	7221537	7221682	7220923	7221058	6417	0,0,1	2,8,3	0,0,0	0,1,1	118	99	1	1.0	0.0,0.0,0.219	NA,0.0,0.0	0.073
6418	"ENSG00000072778.20"	"ACADVL"	chr17	+	7224479	7224552	7224483	7224552	7224320	7224393	6418	2,5,8	0,1,2	0,2,4	0,1,1	103	99	1	1.0	1.0,0.828,0.794	NA,0.658,0.794	0.148
6419	"ENSG00000117682.18"	"DHDDS"	chr1	+	26441598	26442873	26442707	26442873	26438167	26438284	6419	8,2,3	0,1,0	0,0,5	0,0,0	1208	99	1	1.0	1.0,0.141,1.0	NA,NA,1.0	-0.286
6422	"ENSG00000117682.18"	"DHDDS"	chr1	+	26468891	26471294	26468894	26471294	26460036	26460144	6422	0,0,0	1,0,0	0,0,1	0,0,0	102	99	1	1.0	0.0,NA,NA	NA,NA,1.0	-1.0
6445	"ENSG00000241468.8"	"ATP5MF"	chr7	-	99460085	99460223	99460085	99460193	99466128	99466167	6445	0,0,1	0,2,0	0,0,0	2,4,2	129	99	1	1.0	NA,0.0,1.0	0.0,0.0,0.0	0.5
6446	"ENSG00000099956.20"	"SMARCB1"	chr22	+	23800943	23803422	23803294	23803422	23793558	23793688	6446	2,1,5	0,0,2	1,1,0	0,0,0	2450	99	1	1.0	1.0,1.0,0.092	1.0,1.0,NA	-0.303
6452	"ENSG00000074800.16"	"ENO1"	chr1	-	8874823	8874917	8874823	8874914	8878579	8879092	6452	10,9,7	0,0,2	12,6,21	0,0,0	102	99	1	1.0	1.0,1.0,0.773	1.0,1.0,1.0	-0.076
6469	"ENSG00000115677.18"	"HDLBP"	chr2	-	241239900	241240164	241239900	241240122	241242459	241242678	6469	0,0,1	3,1,2	0,0,0	0,0,5	141	99	1	1.0	0.0,0.0,0.26	NA,NA,0.0	0.087
6489	"ENSG00000143569.20"	"UBAP2L"	chr1	+	154268756	154268954	154268759	154268954	154266500	154266568	6489	0,0,2	0,0,1	4,0,0	0,0,0	102	99	1	1.0	NA,NA,0.66	1.0,NA,NA	-0.34
6506	"ENSG00000028203.19"	"VEZT"	chr12	+	95299093	95301172	95300164	95301172	95296050	95296258	6506	0,0,0	0,0,1	0,2,0	1,0,0	1170	99	1	1.0	NA,NA,0.0	0.0,1.0,NA	-0.5
6514	"ENSG00000105204.14"	"DYRK1B"	chr19	-	39826671	39826987	39826671	39826867	39827284	39827425	6514	0,2,0	0,0,0	2,0,0	0,0,1	219	99	1	1.0	NA,1.0,NA	1.0,NA,0.0	0.5
6580	"ENSG00000198015.14"	"MRPL42"	chr12	+	93469188	93469355	93469191	93469355	93467513	93467554	6580	0,0,0	0,0,2	1,0,0	0,0,0	102	99	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
6597	"ENSG00000288869.2"	"SMANTIS"	chr2	-	69789548	69790436	69789548	69789926	69794072	69794238	6597	0,1,0	0,0,0	0,0,0	0,0,2	609	99	1	1.0	NA,1.0,NA	NA,NA,0.0	1.0
6616	"ENSG00000100461.18"	"RBM23"	chr14	-	22902186	22904190	22902186	22902382	22904260	22904326	6616	0,1,3	0,0,0	0,0,4	0,0,1	1907	99	1	1.0	NA,1.0,1.0	NA,NA,0.172	0.828
6625	"ENSG00000132361.18"	"CLUH"	chr17	-	2700677	2700825	2700677	2700782	2701139	2701265	6625	0,7,1	0,1,0	0,2,0	0,0,0	142	99	1	1.0	NA,0.83,1.0	NA,1.0,NA	-0.085
6636	"ENSG00000291178.1"	"ENSG00000291178"	chr7	-	100328680	100329194	100328680	100329019	100330181	100330284	6636	0,0,1	0,1,2	0,0,0	0,0,2	274	99	1	1.0	NA,0.0,0.153	NA,NA,0.0	0.076
6638	"ENSG00000291178.1"	"ENSG00000291178"	chr7	-	100329988	100330308	100329988	100330284	100330462	100330549	6638	0,0,0	0,0,1	0,2,0	0,0,1	123	99	1	1.0	NA,NA,0.0	NA,1.0,0.0	-0.5
6670	"ENSG00000100897.18"	"DCAF11"	chr14	+	24116916	24117044	24116971	24117044	24115514	24115726	6670	0,0,1	0,0,0	0,0,0	1,0,0	154	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
6692	"ENSG00000121579.14"	"NAA50"	chr3	-	113723958	113724095	113723958	113724092	113745941	113746249	6692	0,2,0	0,0,0	2,0,0	0,0,1	102	99	1	1.0	NA,1.0,NA	1.0,NA,0.0	0.5
6696	"ENSG00000134644.16"	"PUM1"	chr1	-	30980061	30980166	30980061	30980163	30981311	30981405	6696	0,0,0	0,1,4	0,2,0	0,0,0	102	99	1	1.0	NA,0.0,0.0	NA,1.0,NA	-1.0
6723	"ENSG00000164116.17"	"GUCY1A1"	chr4	+	155696755	155697122	155696934	155697122	155667345	155667419	6723	0,0,4	0,0,0	0,0,0	0,2,0	278	99	1	1.0	NA,NA,1.0	NA,0.0,NA	1.0
6724	"ENSG00000164116.17"	"GUCY1A1"	chr4	+	155696805	155697122	155696934	155697122	155667345	155667419	6724	0,0,1	0,0,0	0,0,0	0,2,0	228	99	1	1.0	NA,NA,1.0	NA,0.0,NA	1.0
6731	"ENSG00000141959.17"	"PFKL"	chr21	+	44325731	44326060	44325960	44326060	44325152	44325264	6731	2,2,1	2,3,0	0,0,0	0,2,2	328	99	1	1.0	0.232,0.168,1.0	NA,0.0,0.0	0.467
6732	"ENSG00000001497.18"	"LAS1L"	chrX	-	65514822	65514973	65514822	65514970	65517986	65518465	6732	0,0,2	0,0,0	0,0,0	4,0,0	102	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
6739	"ENSG00000001497.18"	"LAS1L"	chrX	-	65524055	65524614	65524055	65524262	65524964	65525050	6739	7,2,2	0,0,1	2,0,0	0,0,0	451	99	1	1.0	1.0,1.0,0.305	1.0,NA,NA	-0.232
6747	"ENSG00000075151.24"	"EIF4G3"	chr1	-	20950002	20950111	20950002	20950108	20969473	20969596	6747	0,1,1	0,4,4	2,0,0	6,0,0	102	99	1	1.0	NA,0.195,0.195	0.244,NA,NA	-0.049
6780	"ENSG00000156976.17"	"EIF4A2"	chr3	+	186787478	186787584	186787494	186787584	186787126	186787264	6780	0,1,1	3,10,12	0,0,0	0,0,4	115	99	1	1.0	0.0,0.079,0.067	NA,NA,0.0	0.049
6783	"ENSG00000168291.13"	"PDHB"	chr3	-	58429707	58429941	58429707	58429799	58430127	58430238	6783	0,0,0	0,1,2	0,0,2	0,0,2	241	99	1	1.0	NA,0.0,0.0	NA,NA,0.291	-0.291
6784	"ENSG00000179820.16"	"MYADM"	chr19	+	53869689	53869838	53869753	53869838	53867882	53867943	6784	0,2,0	0,0,0	0,0,0	0,0,3	163	99	1	1.0	NA,1.0,NA	NA,NA,0.0	1.0
6801	"ENSG00000071794.16"	"HLTF"	chr3	-	149059717	149059807	149059717	149059804	149060642	149060687	6801	0,0,3	0,0,1	0,0,0	0,0,2	102	99	1	1.0	NA,NA,0.744	NA,NA,0.0	0.744
6808	"ENSG00000089820.17"	"ARHGAP4"	chrX	-	153913408	153913600	153913408	153913516	153913777	153913879	6808	5,10,12	0,0,3	0,0,2	0,0,0	183	99	1	1.0	1.0,1.0,0.684	NA,NA,1.0	-0.105
6815	"ENSG00000067066.17"	"SP100"	chr2	+	230473323	230473440	230473383	230473440	230470014	230470098	6815	0,2,6	1,2,2	0,0,0	1,0,0	159	99	1	1.0	0.0,0.384,0.651	0.0,NA,NA	0.345
6818	"ENSG00000175309.15"	"PHYKPL"	chr5	-	178222354	178222580	178222354	178222492	178222851	178222934	6818	0,2,5	0,0,1	0,0,1	0,0,0	187	99	1	1.0	NA,1.0,0.726	NA,NA,1.0	-0.137
6822	"ENSG00000234545.8"	"FAM133B"	chr7	-	92577654	92577717	92577654	92577676	92578149	92578182	6822	0,0,0	0,1,0	2,0,0	0,0,0	140	99	1	1.0	NA,0.0,NA	1.0,NA,NA	-1.0
6847	"ENSG00000143774.18"	"GUK1"	chr1	+	228146841	228146938	228146860	228146938	228146025	228146067	6847	1,0,0	0,0,2	3,2,5	0,0,0	118	99	1	1.0	1.0,NA,0.0	1.0,1.0,1.0	-0.5
6854	"ENSG00000158062.21"	"UBXN11"	chr1	-	26300925	26301053	26300925	26301024	26301693	26301722	6854	0,0,1	0,0,0	0,0,0	4,0,0	128	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
6858	"ENSG00000143379.13"	"SETDB1"	chr1	+	150949366	150949525	150949369	150949525	150949121	150949278	6858	0,7,3	0,1,0	1,0,0	0,0,0	102	99	1	1.0	NA,0.872,1.0	1.0,NA,NA	-0.064
6871	"ENSG00000171824.14"	"EXOSC10"	chr1	-	11070899	11070988	11070899	11070973	11072086	11072171	6871	0,0,2	0,1,1	0,0,1	0,0,1	114	99	1	1.0	NA,0.0,0.635	NA,NA,0.465	-0.148
6904	"ENSG00000135837.17"	"CEP350"	chr1	+	180024418	180024582	180024430	180024582	180022697	180022848	6904	0,0,5	0,1,0	3,0,0	0,0,0	111	99	1	1.0	NA,0.0,1.0	1.0,NA,NA	-0.5
6909	"ENSG00000008838.21"	"MED24"	chr17	-	40019784	40020010	40019784	40019933	40020272	40020353	6909	0,0,0	0,8,0	2,0,0	0,0,0	176	99	1	1.0	NA,0.0,NA	1.0,NA,NA	-1.0
6932	"ENSG00000140983.15"	"RHOT2"	chr16	+	668352	668411	668357	668411	668150	668236	6932	0,9,2	0,1,0	0,0,4	0,0,0	104	99	1	1.0	NA,0.895,1.0	NA,NA,1.0	-0.052
6956	"ENSG00000114388.14"	"NPRL2"	chr3	-	50347758	50348241	50347758	50347901	50348316	50348410	6956	0,0,0	0,0,1	0,0,6	0,0,0	439	99	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
6988	"ENSG00000015479.20"	"MATR3"	chr5	+	139325295	139325662	139325439	139325662	139322597	139322967	6988	0,0,6	0,8,5	0,0,0	0,0,4	243	99	1	1.0	NA,0.0,0.328	NA,NA,0.0	0.164
7015	"ENSG00000070814.22"	"TCOF1"	chr5	+	150392704	150392790	150392707	150392790	150391956	150392176	7015	0,0,0	2,1,0	1,0,0	0,0,0	102	99	1	1.0	0.0,0.0,NA	1.0,NA,NA	-1.0
7115	"ENSG00000085998.15"	"POMGNT1"	chr1	-	46194552	46194961	46194552	46194651	46195810	46195924	7115	0,1,1	0,1,0	0,2,0	0,0,0	409	99	1	1.0	NA,0.195,1.0	NA,1.0,NA	-0.402
7117	"ENSG00000085998.15"	"POMGNT1"	chr1	-	46196969	46197084	46196969	46197080	46197701	46197871	7117	0,0,0	0,0,2	1,0,0	0,0,0	103	99	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
7132	"ENSG00000124357.13"	"NAGK"	chr2	+	71072825	71073594	71073481	71073594	71072640	71072751	7132	2,0,14	0,1,2	1,0,0	0,0,1	755	99	1	1.0	1.0,0.0,0.479	1.0,NA,0.0	-0.007
7133	"ENSG00000124357.13"	"NAGK"	chr2	+	71075554	71075642	71075561	71075642	71073481	71073594	7133	0,0,4	0,0,0	0,0,0	0,0,2	106	99	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
7134	"ENSG00000124357.13"	"NAGK"	chr2	+	71077557	71077636	71077569	71077636	71076603	71076701	7134	3,6,6	1,0,0	4,6,1	0,2,0	111	99	1	1.0	0.728,1.0,1.0	1.0,0.728,1.0	0.0
7148	"ENSG00000161011.20"	"SQSTM1"	chr5	+	179822888	179823053	179822957	179823053	179820904	179821141	7148	0,1,0	1,5,9	0,0,1	4,1,7	168	99	1	1.0	0.0,0.105,0.0	0.0,0.0,0.078	0.009
7154	"ENSG00000179344.17"	"HLA-DQB1"	chr6	-	32661966	32662248	32661966	32662085	32664797	32665067	7154	2,1,9	0,0,1	0,0,2	0,0,0	262	99	1	1.0	1.0,1.0,0.773	NA,NA,1.0	-0.076
7177	"ENSG00000163479.14"	"SSR2"	chr1	-	156011809	156012565	156011809	156011887	156014960	156015069	7177	0,1,1	0,0,5	0,0,0	4,0,0	777	99	1	1.0	NA,1.0,0.025	0.0,NA,NA	0.512
7198	"ENSG00000010803.17"	"SCMH1"	chr1	-	41033982	41034102	41033982	41034048	41037361	41037541	7198	0,0,0	0,1,1	0,0,1	0,0,0	153	99	1	1.0	NA,0.0,0.0	NA,NA,1.0	-1.0
7199	"ENSG00000162923.18"	"WDR26"	chr1	-	224411426	224413335	224411426	224411565	224418259	224418416	7199	1,2,11	0,2,0	0,0,0	0,1,0	1869	99	1	1.0	1.0,0.05,1.0	NA,0.0,NA	0.683
7209	"ENSG00000168137.20"	"SETD5"	chr3	+	9434276	9434485	9434333	9434485	9433844	9433950	7209	0,2,2	1,0,0	0,0,6	0,0,2	156	99	1	1.0	0.0,1.0,1.0	NA,NA,0.656	0.011
7219	"ENSG00000196998.19"	"WDR45"	chrX	-	49075544	49075753	49075544	49075663	49075865	49075945	7219	0,1,3	1,0,0	0,0,1	0,0,0	189	99	1	1.0	0.0,1.0,1.0	NA,NA,1.0	-0.333
7233	"ENSG00000161203.14"	"AP2M1"	chr3	+	184177542	184178223	184178217	184178223	184176950	184177067	7233	0,0,3	0,0,0	0,0,0	0,4,0	774	99	1	1.0	NA,NA,1.0	NA,0.0,NA	1.0
7249	"ENSG00000115414.21"	"FN1"	chr2	-	215371908	215372375	215371908	215372300	215373321	215373411	7249	6,12,19	2,0,0	18,2,26	6,0,0	174	99	0.0463005104423	1.0	0.631,1.0,1.0	0.631,1.0,1.0	0.0
7257	"ENSG00000135365.17"	"PHF21A"	chr11	-	45945839	45946098	45945839	45946003	45948885	45948946	7257	2,0,0	0,1,0	0,0,0	2,0,2	194	99	1	1.0	1.0,0.0,NA	0.0,NA,0.0	0.5
7316	"ENSG00000169715.15"	"MT1E"	chr16	+	56626465	56627112	56626879	56627112	56625780	56625879	7316	0,2,0	0,2,0	9,4,15	0,0,0	513	99	1	1.0	NA,0.162,NA	1.0,1.0,1.0	-0.838
7334	"ENSG00000204231.11"	"RXRB"	chr6	-	33195362	33195466	33195362	33195454	33195569	33195702	7334	0,0,2	0,0,0	0,0,0	1,0,0	111	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
7351	"ENSG00000144029.14"	"MRPS5"	chr2	-	95101676	95104730	95101676	95101723	95106422	95106457	7351	2,3,5	0,0,2	0,0,2	0,0,0	3106	99	1	1.0	1.0,1.0,0.074	NA,NA,1.0	-0.309
7364	"ENSG00000091140.15"	"DLD"	chr7	+	107906266	107906368	107906270	107906368	107905360	107905504	7364	3,0,0	0,0,1	0,0,1	0,0,0	103	99	1	1.0	1.0,NA,0.0	NA,NA,1.0	-0.5
7372	"ENSG00000107317.13"	"PTGDS"	chr9	+	136980810	136980855	136980832	136980855	136980182	136980284	7372	0,0,0	0,4,4	0,0,2	0,0,0	121	99	1	1.0	NA,0.0,0.0	NA,NA,1.0	-1.0
7381	"ENSG00000140829.12"	"DHX38"	chr16	+	72110955	72111077	72111042	72111077	72109414	72109510	7381	0,2,2	2,0,0	6,1,0	0,0,0	186	99	1	1.0	0.0,1.0,1.0	1.0,1.0,NA	-0.333
7392	"ENSG00000055609.21"	"KMT2C"	chr7	-	152146598	152147679	152146598	152146735	152148032	152149152	7392	0,0,3	0,0,4	0,0,1	0,0,0	1043	99	1	1.0	NA,NA,0.066	NA,NA,1.0	-0.934
7402	"ENSG00000055609.21"	"KMT2C"	chr7	-	152207299	152207428	152207299	152207425	152220522	152220735	7402	1,4,3	0,0,0	1,0,0	0,2,0	102	99	1	1.0	1.0,1.0,1.0	1.0,0.0,NA	0.5
7403	"ENSG00000055609.21"	"KMT2C"	chr7	-	152330171	152330742	152330171	152330739	152358586	152358675	7403	0,2,0	5,9,1	0,0,0	0,0,1	102	99	1	1.0	0.0,0.177,0.0	NA,NA,0.0	0.059
7425	"ENSG00000140564.13"	"FURIN"	chr15	+	90877461	90877615	90877526	90877615	90877134	90877211	7425	0,0,1	1,1,0	0,0,0	0,2,2	164	99	1	1.0	0.0,0.0,1.0	NA,0.0,0.0	0.333
7441	"ENSG00000110619.18"	"CARS1"	chr11	-	3040895	3041031	3040895	3040984	3042164	3042256	7441	0,0,1	0,3,2	1,0,0	0,0,0	146	99	1	1.0	NA,0.0,0.253	1.0,NA,NA	-0.873
7488	"ENSG00000213213.14"	"CCDC183"	chr9	+	136804501	136804627	136804503	136804627	136802663	136802786	7488	1,12,8	0,1,0	1,0,0	0,0,0	101	99	1	1.0	1.0,0.922,1.0	1.0,NA,NA	-0.026
7518	"ENSG00000166012.17"	"TAF1D"	chr11	-	93732243	93732313	93732243	93732291	93733086	93733121	7518	1,0,1	0,0,10	0,0,0	0,0,1	121	99	1	1.0	1.0,NA,0.076	NA,NA,0.0	0.538
7520	"ENSG00000166012.17"	"TAF1D"	chr11	-	93733349	93733505	93733349	93733397	93734624	93734660	7520	0,0,1	1,2,4	0,0,0	0,0,1	207	99	1	1.0	0.0,0.0,0.107	NA,NA,0.0	0.036
7536	"ENSG00000158850.15"	"B4GALT3"	chr1	-	161176433	161177106	161176433	161176579	161177422	161177479	7536	0,0,4	0,1,0	0,0,0	0,0,2	626	99	1	1.0	NA,0.0,1.0	NA,NA,0.0	0.5
7541	"ENSG00000115307.17"	"AUP1"	chr2	-	74526940	74527121	74526940	74527059	74527247	74527363	7541	0,0,1	6,5,5	0,0,0	0,0,2	161	99	1	1.0	0.0,0.0,0.11	NA,NA,0.0	0.037
7561	"ENSG00000070831.18"	"CDC42"	chr1	+	22091395	22092942	22091427	22092942	22086668	22086866	7561	0,0,1	0,2,6	0,0,0	1,0,5	131	99	1	1.0	NA,0.0,0.112	0.0,NA,0.0	0.056
7573	"ENSG00000163874.11"	"ZC3H12A"	chr1	+	37482349	37482540	37482433	37482540	37481600	37481835	7573	0,2,0	1,0,2	0,0,0	0,0,1	183	99	1	1.0	0.0,1.0,0.0	NA,NA,0.0	0.333
7580	"ENSG00000108559.13"	"NUP88"	chr17	-	5414008	5414134	5414008	5414079	5416512	5416682	7580	0,1,2	0,0,0	0,0,0	0,0,2	154	99	1	1.0	NA,1.0,1.0	NA,NA,0.0	1.0
7581	"ENSG00000075624.17"	"ACTB"	chr7	-	5528280	5528719	5528280	5528671	5529160	5529400	7581	17,13,32	0,0,0	13,11,66	0,1,0	147	99	1	1.0	1.0,1.0,1.0	1.0,0.881,1.0	0.04
7582	"ENSG00000075624.17"	"ACTB"	chr7	-	5529534	5529733	5529534	5529663	5530523	5530601	7582	0,1,1	11,12,27	0,1,0	22,19,42	169	99	1	1.0	0.0,0.047,0.021	0.0,0.03,0.0	0.013
7584	"ENSG00000127054.22"	"INTS11"	chr1	-	1313731	1314105	1313731	1313921	1314300	1314365	7584	0,2,0	2,7,3	0,0,1	0,0,0	283	99	1	1.0	0.0,0.091,0.0	NA,NA,1.0	-0.97
7609	"ENSG00000162613.18"	"FUBP1"	chr1	-	77967048	77967101	77967048	77967098	77967626	77967666	7609	0,0,0	0,0,4	0,1,0	0,0,0	102	99	1	1.0	NA,NA,0.0	NA,1.0,NA	-1.0
7626	"ENSG00000187514.17"	"PTMA"	chr2	+	231711886	231711983	231711889	231711983	231711347	231711419	7626	0,4,4	9,2,7	2,0,0	7,5,11	102	99	0.00148787146772	0.57099063740145	0.0,0.66,0.357	0.217,0.0,0.0	0.267
7629	"ENSG00000117713.21"	"ARID1A"	chr1	+	26774328	26775220	26774979	26775220	26773801	26773898	7629	1,4,12	0,1,0	0,0,3	0,0,0	750	99	1	1.0	1.0,0.346,1.0	NA,NA,1.0	-0.218
7633	"ENSG00000136271.11"	"DDX56"	chr7	-	44568902	44569005	44568902	44568992	44569129	44569203	7633	1,0,0	2,5,4	0,0,0	4,2,0	112	99	1	1.0	0.307,0.0,0.0	0.0,0.0,NA	0.102
7695	"ENSG00000168118.12"	"RAB4A"	chr1	+	229297481	229297636	229297519	229297636	229295847	229295910	7695	0,0,0	0,0,2	0,1,0	0,0,0	137	99	1	1.0	NA,NA,0.0	NA,1.0,NA	-1.0
7705	"ENSG00000197635.11"	"DPP4"	chr2	-	162047402	162047501	162047402	162047498	162073398	162073486	7705	4,1,3	0,1,0	2,0,0	0,0,0	102	99	1	1.0	1.0,0.493,1.0	1.0,NA,NA	-0.169
