ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
40805	"ENSG00000164695.5"	"CHMP4C"	chr8	+	81753063	81753241	81732447	81732816	81755369	81755484	40805	0,0,0	0,0,2	0,0,1	0,0,0	277	99	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
40833	"ENSG00000137965.11"	"IFI44"	chr1	+	78650185	78650652	78649830	78649905	78654242	78654279	40833	0,0,3	0,0,0	8,0,8	2,0,0	566	99	1	1.0	NA,NA,1.0	0.412,NA,1.0	0.294
40838	"ENSG00000234857.2"	"HNRNPUL2-BSCL2"	chr11	-	62715863	62715937	62715499	62715607	62716988	62717189	40838	2,0,2	0,0,2	2,0,1	0,0,0	173	99	1	1.0	1.0,NA,0.364	1.0,NA,1.0	-0.318
40850	"ENSG00000149131.17"	"SERPING1"	chr11	+	57605323	57605508	57602034	57602169	57606009	57606213	40850	0,1,0	0,2,0	0,0,0	2,0,1	284	99	1	1.0	NA,0.148,NA	0.0,NA,0.0	0.148
40940	"ENSG00000169660.17"	"HEXD"	chr17	+	82440472	82440613	82439999	82440334	82440996	82441075	40940	0,1,0	0,0,1	0,0,0	0,0,1	240	99	1	1.0	NA,1.0,0.0	NA,NA,0.0	0.5
40953	"ENSG00000133612.20"	"AGAP3"	chr7	+	151120519	151120745	151119986	151120145	151122724	151122878	40953	0,0,1	0,0,0	2,0,0	0,0,2	325	99	1	1.0	NA,NA,1.0	1.0,NA,0.0	0.5
40954	"ENSG00000133612.20"	"AGAP3"	chr7	+	151120519	151120745	151119986	151120145	151123793	151123850	40954	0,0,1	0,1,2	2,0,0	0,0,0	325	99	1	1.0	NA,0.0,0.132	1.0,NA,NA	-0.934
40967	"ENSG00000181192.12"	"DHTKD1"	chr10	+	12100177	12100262	12097683	12097996	12101041	12101181	40967	0,1,8	0,1,0	8,0,3	0,1,0	184	99	1	1.0	NA,0.35,1.0	1.0,0.0,1.0	0.008
40993	"ENSG00000196586.17"	"MYO6"	chr6	+	75911671	75911698	75908495	75908627	75914062	75914281	40993	0,1,0	0,0,0	0,0,0	0,1,0	126	99	1	1.0	NA,1.0,NA	NA,0.0,NA	1.0
41014	"ENSG00000090316.16"	"MAEA"	chr4	+	1297955	1298115	1289890	1289982	1311978	1312161	41014	0,0,0	2,0,0	0,0,1	3,0,0	259	99	1	1.0	0.0,NA,NA	0.0,NA,1.0	-0.5
41035	"ENSG00000196151.11"	"WDSUB1"	chr2	-	159271701	159271795	159259809	159259843	159275545	159275638	41035	0,0,1	0,0,1	0,0,1	0,0,0	193	99	1	1.0	NA,NA,0.339	NA,NA,1.0	-0.661
41055	"ENSG00000136874.11"	"STX17"	chr9	+	99945718	99945850	99928777	99928843	99951059	99951285	41055	0,0,0	0,0,3	2,0,0	0,0,1	231	99	1	1.0	NA,NA,0.0	1.0,NA,0.0	-0.5
41097	"ENSG00000203875.13"	"SNHG5"	chr6	-	85676984	85677191	85666003	85666147	85677423	85677492	41097	7,0,8	0,1,0	2,0,0	0,0,0	306	99	1	1.0	1.0,0.0,1.0	1.0,NA,NA	-0.333
41098	"ENSG00000203875.13"	"SNHG5"	chr6	-	85677092	85677191	85664959	85666147	85677423	85677492	41098	1,0,7	0,1,0	1,0,0	0,0,0	198	99	1	1.0	1.0,0.0,1.0	1.0,NA,NA	-0.333
41108	"ENSG00000203875.13"	"SNHG5"	chr6	-	85677794	85677868	85677423	85677492	85677953	85678032	41108	3,1,3	0,0,1	1,0,0	0,0,0	173	99	1	1.0	1.0,1.0,0.632	1.0,NA,NA	-0.123
41110	"ENSG00000203875.13"	"SNHG5"	chr6	-	85677794	85677875	85677078	85677492	85677953	85678032	41110	5,3,3	0,0,1	1,0,2	0,0,0	180	99	1	1.0	1.0,1.0,0.623	1.0,NA,1.0	-0.126
41111	"ENSG00000203875.13"	"SNHG5"	chr6	-	85677794	85677899	85677423	85677492	85677953	85678032	41111	3,1,3	0,0,1	1,1,0	0,0,0	204	99	1	1.0	1.0,1.0,0.593	1.0,1.0,NA	-0.136
41121	"ENSG00000185507.21"	"IRF7"	chr11	-	613950	614037	613784	613865	614173	614399	41121	2,3,3	0,1,0	2,2,5	0,0,1	186	99	1	1.0	1.0,0.615,1.0	1.0,1.0,0.727	-0.037
41122	"ENSG00000185507.21"	"IRF7"	chr11	-	613950	614037	613784	613865	614475	614534	41122	0,2,2	0,1,0	4,4,5	0,0,0	186	99	1	1.0	NA,0.516,1.0	1.0,1.0,1.0	-0.242
41123	"ENSG00000185507.21"	"IRF7"	chr11	-	614173	614399	613784	613865	614475	614534	41123	0,5,12	0,1,0	5,3,16	0,0,0	325	99	1	1.0	NA,0.604,1.0	1.0,1.0,1.0	-0.198
41124	"ENSG00000185507.21"	"IRF7"	chr11	-	614173	614399	613950	614037	614475	614534	41124	2,5,12	0,0,1	7,3,16	4,2,1	325	99	2.34386719032e-05	0.01502887642433184	1.0,1.0,0.785	0.348,0.314,0.83	0.431
41128	"ENSG00000062598.18"	"ELMO2"	chr20	-	46387337	46387431	46386123	46386275	46389038	46389220	41128	0,0,0	0,0,2	0,0,2	0,0,0	193	99	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
41129	"ENSG00000062598.18"	"ELMO2"	chr20	-	46387337	46387437	46386123	46386275	46389038	46389220	41129	0,0,0	0,0,2	0,0,4	0,0,0	199	99	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
41130	"ENSG00000062598.18"	"ELMO2"	chr20	-	46393528	46393601	46393092	46393143	46394048	46394089	41130	0,0,2	0,0,0	0,0,4	0,0,4	172	99	1	1.0	NA,NA,1.0	NA,NA,0.365	0.635
41156	"ENSG00000166579.16"	"NDEL1"	chr17	+	8444953	8445040	8443926	8444357	8445710	8445747	41156	0,1,1	0,1,0	0,0,0	2,0,0	186	99	1	1.0	NA,0.347,1.0	0.0,NA,NA	0.673
41181	"ENSG00000146282.19"	"RARS2"	chr6	-	87583463	87583561	87569516	87569590	87589921	87589957	41181	0,2,0	0,0,0	0,0,0	2,0,0	197	99	1	1.0	NA,1.0,NA	0.0,NA,NA	1.0
41192	"ENSG00000168961.17"	"LGALS9"	chr17	+	27643524	27643620	27642237	27642348	27645313	27645349	41192	0,2,1	0,0,1	1,0,4	0,0,2	195	99	1	1.0	NA,1.0,0.337	1.0,NA,0.504	-0.084
41238	"ENSG00000112182.16"	"BACH2"	chr6	-	90176765	90176820	90089065	90089109	90206568	90206676	41238	0,0,0	0,0,4	0,0,1	1,0,0	154	99	1	1.0	NA,NA,0.0	0.0,NA,1.0	-0.5
41239	"ENSG00000112182.16"	"BACH2"	chr6	-	90252512	90252590	90206568	90206681	90271848	90271941	41239	0,3,0	0,0,2	0,0,2	2,0,0	177	99	1	1.0	NA,1.0,0.0	0.0,NA,1.0	0.0
41240	"ENSG00000112182.16"	"BACH2"	chr6	-	90252512	90252590	90206568	90206681	90296479	90296742	41240	0,3,0	0,1,0	0,0,2	0,0,0	177	99	1	1.0	NA,0.627,NA	NA,NA,1.0	-0.373
41242	"ENSG00000112182.16"	"BACH2"	chr6	-	90271848	90271941	90206568	90206681	90296479	90296742	41242	2,1,0	0,1,0	0,1,0	0,0,0	192	99	1	1.0	1.0,0.34,NA	NA,1.0,NA	-0.33
41248	"ENSG00000132485.14"	"ZRANB2"	chr1	-	71065677	71065752	71063336	71065137	71066775	71066934	41248	0,0,3	0,0,2	0,0,0	1,0,1	174	99	1	1.0	NA,NA,0.46	0.0,NA,0.0	0.46
41261	"ENSG00000135341.19"	"MAP3K7"	chr6	-	90578987	90579125	90571696	90571807	90586763	90587067	41261	0,0,0	1,1,0	0,0,1	0,1,0	237	99	1	1.0	0.0,0.0,NA	NA,0.0,1.0	-0.5
41263	"ENSG00000075407.19"	"ZNF37A"	chr10	+	38094930	38095224	38094333	38094490	38095537	38095559	41263	1,1,1	0,0,0	0,0,0	1,0,1	393	99	1	1.0	1.0,1.0,1.0	0.0,NA,0.0	1.0
41286	"ENSG00000146247.15"	"PHIP"	chr6	-	78946537	78946607	78946000	78946260	78946710	78946874	41286	0,0,1	0,0,2	0,0,0	0,0,1	169	99	1	1.0	NA,NA,0.227	NA,NA,0.0	0.227
41287	"ENSG00000146247.15"	"PHIP"	chr6	-	79004372	79004436	79003729	79003858	79015081	79015216	41287	0,0,2	0,1,3	0,0,0	1,0,0	163	99	1	1.0	NA,0.0,0.288	0.0,NA,NA	0.144
41294	"ENSG00000112234.9"	"FBXL4"	chr6	-	98934761	98934879	98927704	98927822	98947805	98947946	41294	0,0,1	0,0,1	0,1,0	0,0,0	217	99	1	1.0	NA,NA,0.313	NA,1.0,NA	-0.687
41305	"ENSG00000123552.18"	"USP45"	chr6	-	99488680	99488820	99488199	99488295	99503764	99503773	41305	0,0,5	0,0,1	1,0,0	0,0,0	239	99	1	1.0	NA,NA,0.674	1.0,NA,NA	-0.326
41361	"ENSG00000196547.15"	"MAN2A2"	chr15	+	90903230	90903734	90902925	90902975	90904189	90904339	41361	3,2,4	0,1,0	2,0,0	0,0,0	603	99	1	1.0	1.0,0.247,1.0	1.0,NA,NA	-0.251
41461	"ENSG00000112335.15"	"SNX3"	chr6	-	108214497	108214622	108211221	108212254	108222949	108223045	41461	0,4,5	0,0,1	0,0,1	0,0,0	224	99	1	1.0	NA,1.0,0.688	NA,NA,1.0	-0.156
41467	"ENSG00000124222.23"	"STX16"	chr20	+	58669290	58669453	58667986	58668127	58670511	58670603	41467	0,6,12	0,0,1	12,2,9	1,0,5	262	99	1	1.0	NA,1.0,0.819	0.819,1.0,0.405	0.168
41468	"ENSG00000124222.23"	"STX16"	chr20	+	58669301	58669453	58667986	58668127	58670511	58670603	41468	0,3,9	0,0,1	9,1,7	1,0,5	251	99	1	1.0	NA,1.0,0.78	0.78,1.0,0.356	0.178
41469	"ENSG00000124222.23"	"STX16"	chr20	+	58671153	58671297	58670511	58670603	58673630	58673711	41469	1,11,16	0,0,0	2,0,8	0,0,4	243	99	1	1.0	1.0,1.0,1.0	1.0,NA,0.449	0.275
41470	"ENSG00000124222.23"	"STX16"	chr20	+	58671163	58671297	58670511	58670603	58673630	58673711	41470	1,9,10	0,0,0	1,0,1	0,0,4	233	99	1	1.0	1.0,1.0,1.0	1.0,NA,0.096	0.452
41589	"ENSG00000112394.18"	"SLC16A10"	chr6	+	111173437	111173525	111172694	111172839	111177211	111177712	41589	0,0,0	0,0,1	2,0,0	0,0,0	187	99	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
41646	"ENSG00000153310.22"	"CYRIB"	chr8	-	129879388	129879471	129871374	129871496	129903311	129903350	41646	0,1,0	0,0,1	1,0,0	0,0,0	182	99	1	1.0	NA,1.0,0.0	1.0,NA,NA	-0.5
41701	"ENSG00000070785.17"	"EIF2B3"	chr1	-	44969977	44970044	44941505	44941665	44978314	44978460	41701	0,0,0	0,0,3	2,0,0	2,0,0	166	99	1	1.0	NA,NA,0.0	0.374,NA,NA	-0.374
41754	"ENSG00000140455.17"	"USP3"	chr15	+	63537024	63537156	63532505	63532707	63553714	63553733	41754	0,0,6	0,0,0	0,0,0	0,0,2	231	99	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
41759	"ENSG00000108669.18"	"CYTH1"	chr17	-	78702537	78702604	78702121	78702240	78708196	78708261	41759	3,9,12	0,0,1	4,3,5	0,0,0	166	99	1	1.0	1.0,1.0,0.877	1.0,1.0,1.0	-0.041
41912	"ENSG00000150961.15"	"SEC24D"	chr4	-	118816743	118816850	118815450	118815726	118817263	118817412	41912	4,0,0	0,0,3	0,0,0	0,0,1	206	99	1	1.0	1.0,NA,0.0	NA,NA,0.0	0.5
41955	"ENSG00000170525.21"	"PFKFB3"	chr10	+	6221640	6221745	6221380	6221527	6222854	6222984	41955	0,6,5	0,0,0	1,2,0	6,2,0	204	99	1	1.0	NA,1.0,1.0	0.075,0.327,NA	0.799
41956	"ENSG00000170525.21"	"PFKFB3"	chr10	+	6224505	6224623	6224165	6224213	6226191	6226365	41956	0,1,0	1,5,1	0,0,0	0,0,2	217	99	1	1.0	0.0,0.084,0.0	NA,NA,0.0	0.028
41985	"ENSG00000173950.16"	"XXYLT1"	chr3	-	195207424	195207498	195156448	195156581	195226708	195226856	41985	0,0,0	0,0,1	0,0,1	0,0,0	173	99	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
42131	"ENSG00000100226.16"	"GTPBP1"	chr22	+	38708844	38708956	38705943	38706147	38715906	38715962	42131	0,3,0	0,0,0	3,0,2	0,0,4	211	99	1	1.0	NA,1.0,NA	1.0,NA,0.19	0.405
42133	"ENSG00000100226.16"	"GTPBP1"	chr22	+	38734149	38734232	38730612	38730881	38734323	38734397	42133	0,0,0	0,0,1	0,1,1	0,0,0	182	99	1	1.0	NA,NA,0.0	NA,1.0,1.0	-1.0
42134	"ENSG00000100226.16"	"GTPBP1"	chr22	+	38735173	38735310	38734323	38734397	38736028	38736175	42134	0,0,1	0,0,0	1,0,2	0,1,1	236	99	1	1.0	NA,NA,1.0	1.0,0.0,0.456	0.515
42135	"ENSG00000100226.16"	"GTPBP1"	chr22	+	38736028	38736256	38734323	38734397	38737950	38738299	42135	2,1,1	1,0,0	2,1,2	0,0,0	327	99	1	1.0	0.377,1.0,1.0	1.0,1.0,1.0	-0.208
42138	"ENSG00000015133.20"	"CCDC88C"	chr14	-	91325909	91326056	91324778	91324923	91338004	91338163	42138	0,4,4	0,0,0	2,0,0	1,0,0	246	99	1	1.0	NA,1.0,1.0	0.446,NA,NA	0.554
42149	"ENSG00000147854.17"	"UHRF2"	chr9	+	6495584	6497103	6493825	6493932	6497197	6497360	42149	0,2,9	0,0,2	0,0,1	0,0,0	1618	99	1	1.0	NA,1.0,0.216	NA,NA,1.0	-0.392
42201	"ENSG00000159459.12"	"UBR1"	chr15	-	43027775	43027828	43026560	43026663	43029943	43030068	42201	0,1,4	0,0,0	1,0,1	0,0,2	152	99	1	1.0	NA,1.0,1.0	1.0,NA,0.246	0.377
42255	"ENSG00000001036.14"	"FUCA2"	chr6	-	143502354	143502565	143501931	143502122	143503912	143504252	42255	0,1,0	1,0,0	0,0,2	0,0,0	310	99	1	1.0	0.0,1.0,NA	NA,NA,1.0	-0.5
42264	"ENSG00000118495.21"	"PLAGL1"	chr6	-	143947984	143948460	143940299	143942663	143960468	143960542	42264	0,4,1	0,0,1	1,0,2	0,0,0	575	99	1	1.0	NA,1.0,0.147	1.0,NA,1.0	-0.426
42289	"ENSG00000152818.20"	"UTRN"	chr6	+	144451369	144451493	144448599	144448769	144453781	144453869	42289	2,16,35	0,0,0	8,1,10	0,0,1	223	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.816	0.061
42290	"ENSG00000152818.20"	"UTRN"	chr6	+	144516228	144516387	144514649	144514820	144516810	144516948	42290	2,5,39	0,0,0	6,0,6	0,0,1	258	99	1	1.0	1.0,1.0,1.0	1.0,NA,0.697	0.151
42293	"ENSG00000167613.16"	"LAIR1"	chr19	-	54364294	54364330	54360915	54361209	54370261	54370491	42293	0,0,2	0,0,1	0,0,1	0,0,0	135	99	1	1.0	NA,NA,0.595	NA,NA,1.0	-0.405
42302	"ENSG00000115464.15"	"USP34"	chr2	-	61311539	61311687	61301353	61301454	61311783	61311910	42302	0,4,2	0,2,0	1,0,1	0,0,0	247	99	1	1.0	NA,0.445,1.0	1.0,NA,1.0	-0.277
42303	"ENSG00000115464.15"	"USP34"	chr2	-	61346256	61346347	61343814	61344029	61347869	61348028	42303	0,0,0	0,1,3	2,0,0	2,0,0	190	99	1	1.0	NA,0.0,0.0	0.343,NA,NA	-0.343
42403	"ENSG00000112031.16"	"MTRF1L"	chr6	-	152991184	152991321	152987361	152990095	152992856	152992974	42403	0,2,3	0,0,1	0,0,2	0,0,0	236	99	1	1.0	NA,1.0,0.557	NA,NA,1.0	-0.222
42415	"ENSG00000115368.10"	"WDR75"	chr2	+	189470075	189470245	189469343	189469439	189470818	189470878	42415	0,1,8	0,0,3	0,1,0	0,0,0	269	99	1	1.0	NA,1.0,0.495	NA,1.0,NA	-0.252
42450	"ENSG00000138757.15"	"G3BP2"	chr4	-	75662212	75662525	75661930	75662049	75673018	75673157	42450	0,0,0	1,0,1	1,0,1	0,0,0	412	99	1	1.0	0.0,NA,0.0	1.0,NA,1.0	-1.0
42502	"ENSG00000104231.11"	"ZFAND1"	chr8	-	81708787	81708829	81702968	81703124	81713917	81714039	42502	0,0,0	0,0,1	0,0,4	0,0,0	141	99	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
42508	"ENSG00000160712.13"	"IL6R"	chr1	+	154445046	154445094	154435968	154436110	154448124	154448171	42508	0,0,0	0,0,2	2,0,0	0,0,1	147	99	1	1.0	NA,NA,0.0	1.0,NA,0.0	-0.5
42624	"ENSG00000197451.12"	"HNRNPAB"	chr5	+	178205841	178206010	178204547	178205046	178206731	178206890	42624	4,3,6	0,2,0	0,0,1	0,0,0	268	99	1	1.0	1.0,0.357,1.0	NA,NA,1.0	-0.214
42627	"ENSG00000249141.1"	"ENSG00000249141"	chr6	-	166934090	166934136	166858093	166858259	166938894	166939008	42627	1,0,1	0,0,0	0,0,0	0,1,0	145	99	1	1.0	1.0,NA,1.0	NA,0.0,NA	1.0
42632	"ENSG00000026297.17"	"RNASET2"	chr6	-	166952487	166952548	166943018	166943089	166956096	166956191	42632	1,1,2	0,0,0	0,0,0	0,0,1	160	99	1	1.0	1.0,1.0,1.0	NA,NA,0.0	1.0
42633	"ENSG00000026297.17"	"RNASET2"	chr6	-	166955466	166955627	166952487	166952548	166956096	166956182	42633	0,0,0	1,1,2	1,0,0	0,0,0	260	99	1	1.0	0.0,0.0,0.0	1.0,NA,NA	-1.0
42634	"ENSG00000026297.17"	"RNASET2"	chr6	-	166955483	166955627	166952487	166952548	166956096	166956182	42634	0,0,0	1,1,2	1,0,0	0,0,0	243	99	1	1.0	0.0,0.0,0.0	1.0,NA,NA	-1.0
42635	"ENSG00000026297.17"	"RNASET2"	chr6	-	166955494	166955627	166952487	166952548	166956096	166956611	42635	0,0,0	1,1,2	1,0,0	0,0,0	232	99	1	1.0	0.0,0.0,0.0	1.0,NA,NA	-1.0
42655	"ENSG00000196405.13"	"EVL"	chr14	+	100102303	100102379	100097480	100097658	100123538	100123602	42655	0,0,1	0,4,4	0,0,0	1,0,1	175	99	1	1.0	NA,0.0,0.124	0.0,NA,0.0	0.062
42753	"ENSG00000164828.18"	"SUN1"	chr7	+	857827	857957	856357	856401	860127	860382	42753	1,4,1	2,0,0	1,0,2	0,0,0	229	99	1	1.0	0.178,1.0,1.0	1.0,NA,1.0	-0.274
42771	"ENSG00000002822.16"	"MAD1L1"	chr7	-	2149151	2149238	2069193	2069338	2213211	2213234	42771	12,6,0	0,0,0	6,3,5	1,0,0	186	99	1	1.0	1.0,1.0,NA	0.762,1.0,1.0	0.079
42772	"ENSG00000002822.16"	"MAD1L1"	chr7	-	2220883	2221022	2219331	2219456	2222574	2222754	42772	0,0,0	6,8,9	1,0,0	8,0,2	238	99	1	1.0	0.0,0.0,0.0	0.049,NA,0.0	-0.025
42778	"ENSG00000115687.14"	"PASK"	chr2	-	241108466	241108807	241108166	241108300	241112239	241112425	42778	0,0,1	0,0,1	4,0,1	1,0,1	440	99	1	1.0	NA,NA,0.184	0.474,NA,0.184	-0.145
42779	"ENSG00000115687.14"	"PASK"	chr2	-	241123948	241124133	241122731	241122899	241126195	241127451	42779	0,3,0	1,0,0	1,0,0	0,0,0	284	99	1	1.0	0.0,1.0,NA	1.0,NA,NA	-0.5
42782	"ENSG00000106263.19"	"EIF3B"	chr7	+	2360709	2360902	2354826	2355420	2362644	2362764	42782	12,3,7	1,0,0	3,4,1	0,0,0	292	99	1	1.0	0.803,1.0,1.0	1.0,1.0,1.0	-0.066
42815	"ENSG00000242802.9"	"AP5Z1"	chr7	+	4781567	4781754	4781174	4781312	4783315	4783460	42815	1,2,3	0,1,0	8,1,0	0,0,0	286	99	1	1.0	1.0,0.409,1.0	1.0,1.0,NA	-0.197
42830	"ENSG00000182095.15"	"TNRC18"	chr7	-	5329936	5329969	5325095	5325248	5332621	5332878	42830	0,0,0	0,4,0	1,2,1	0,0,0	132	99	1	1.0	NA,0.0,NA	1.0,1.0,1.0	-1.0
42831	"ENSG00000182095.15"	"TNRC18"	chr7	-	5361593	5361722	5359397	5359569	5361896	5362033	42831	5,13,7	1,0,0	2,0,7	0,0,0	228	99	1	1.0	0.685,1.0,1.0	1.0,NA,1.0	-0.105
42838	"ENSG00000091073.20"	"DTX2"	chr7	+	76476942	76477178	76461696	76461836	76480420	76480447	42838	0,0,1	0,0,1	0,0,0	0,0,1	335	99	1	1.0	NA,NA,0.228	NA,NA,0.0	0.228
42888	"ENSG00000122512.17"	"PMS2"	chr7	-	6006320	6006625	6005891	6006031	6008996	6009042	42888	0,1,0	0,4,0	0,0,2	0,0,0	404	99	1	1.0	NA,0.058,NA	NA,NA,1.0	-0.942
42909	"ENSG00000162924.16"	"REL"	chr2	+	60898969	60900884	60894396	60894545	60900991	60901083	42909	0,6,9	1,10,6	3,1,2	4,0,1	2014	99	0.736053241926	1.0	0.0,0.029,0.069	0.036,1.0,0.09	-0.343
42918	"ENSG00000198176.13"	"TFDP1"	chr13	+	113637817	113637896	113636533	113636700	113640119	113640684	42918	0,1,0	0,0,0	0,0,2	2,0,0	178	99	1	1.0	NA,1.0,NA	0.0,NA,1.0	0.5
42929	"ENSG00000146574.16"	"CCZ1B"	chr7	-	6819765	6819941	6814643	6814845	6822280	6822364	42929	0,1,1	0,0,1	0,1,0	0,0,0	275	99	1	1.0	NA,1.0,0.265	NA,1.0,NA	-0.367
42979	"ENSG00000164654.16"	"MIOS"	chr7	+	7568025	7568123	7566874	7567072	7572435	7572667	42979	0,0,0	0,0,1	0,0,1	0,0,0	197	99	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
43017	"ENSG00000149923.14"	"PPP4C"	chr16	+	30081199	30081310	30076314	30076475	30082483	30082534	43017	0,0,1	2,0,0	1,2,2	0,0,0	210	99	1	1.0	0.0,NA,1.0	1.0,1.0,1.0	-0.5
43018	"ENSG00000149923.14"	"PPP4C"	chr16	+	30081258	30081310	30076224	30076475	30082483	30082534	43018	1,0,1	2,0,0	3,0,0	0,0,0	151	99	1	1.0	0.247,NA,1.0	1.0,NA,NA	-0.377
43022	"ENSG00000115548.17"	"KDM3A"	chr2	+	86460778	86460831	86456982	86457071	86464052	86464216	43022	0,0,1	0,2,0	0,0,1	1,0,0	152	99	1	1.0	NA,0.0,1.0	0.0,NA,1.0	0.0
43077	"ENSG00000005801.18"	"ZNF195"	chr11	-	3373576	3373656	3371576	3371703	3379037	3379125	43077	0,2,0	0,2,2	0,0,0	0,0,2	179	99	1	1.0	NA,0.356,0.0	NA,NA,0.0	0.178
43082	"ENSG00000005801.18"	"ZNF195"	chr11	-	3377616	3377900	3373576	3373656	3379037	3379218	43082	0,0,0	0,2,0	2,0,0	0,0,0	383	99	1	1.0	NA,0.0,NA	1.0,NA,NA	-1.0
43139	"ENSG00000125257.16"	"ABCC4"	chr13	-	95210691	95210781	95209433	95209597	95234609	95234834	43139	2,0,0	0,0,0	0,0,0	1,0,0	189	99	1	1.0	1.0,NA,NA	0.0,NA,NA	1.0
43149	"ENSG00000164953.17"	"TMEM67"	chr8	+	93755777	93755866	93754893	93755137	93758486	93758576	43149	0,0,0	2,0,0	0,0,2	0,0,0	188	99	1	1.0	0.0,NA,NA	NA,NA,1.0	-1.0
43213	"ENSG00000196683.12"	"TOMM7"	chr7	-	22817411	22817548	22812972	22813185	22817999	22818048	43213	0,0,0	0,1,0	0,0,2	2,0,2	236	99	1	1.0	NA,0.0,NA	0.0,NA,0.296	-0.148
43293	"ENSG00000070882.13"	"OSBPL3"	chr7	-	24863199	24863292	24861612	24861769	24863495	24863599	43293	0,0,0	0,1,1	1,0,3	0,0,0	192	99	1	1.0	NA,0.0,0.0	1.0,NA,1.0	-1.0
43302	"ENSG00000167522.17"	"ANKRD11"	chr16	-	89313316	89313589	89305205	89305344	89316932	89317078	43302	0,0,6	2,2,0	0,0,0	0,0,1	372	99	1	1.0	0.0,0.0,1.0	NA,NA,0.0	0.333
43321	"ENSG00000131089.17"	"ARHGEF9"	chrX	-	63656509	63658064	63655615	63655737	63665885	63666017	43321	0,1,2	0,0,1	0,0,1	0,0,0	1654	99	1	1.0	NA,1.0,0.107	NA,NA,1.0	-0.447
43351	"ENSG00000106052.14"	"TAX1BP1"	chr7	+	27765833	27766021	27758030	27758133	27769675	27769834	43351	0,2,10	0,0,3	3,2,0	0,0,0	287	99	1	1.0	NA,1.0,0.535	1.0,1.0,NA	-0.232
43356	"ENSG00000153814.13"	"JAZF1"	chr7	-	27913391	27913453	27895218	27895416	27991908	27991981	43356	0,0,0	0,0,2	1,0,0	0,0,1	161	99	1	1.0	NA,NA,0.0	1.0,NA,0.0	-0.5
43408	"ENSG00000281404.2"	"LINC01176"	chr7	+	30402911	30403022	30390884	30391035	30403601	30404055	43408	0,1,2	0,0,1	0,0,1	0,0,0	210	99	1	1.0	NA,1.0,0.485	NA,NA,1.0	-0.258
43428	"ENSG00000197111.16"	"PCBP2"	chr12	+	53464759	53464852	53462480	53462567	53465931	53465973	43428	3,4,26	0,2,8	7,2,8	4,1,4	192	99	0.222109437244	1.0	1.0,0.508,0.626	0.474,0.508,0.508	0.215
43429	"ENSG00000197111.16"	"PCBP2"	chr12	+	53464759	53464852	53462480	53462567	53467220	53467285	43429	1,3,16	0,0,3	4,3,5	1,0,0	192	99	0.641370726356	1.0	1.0,1.0,0.733	0.673,1.0,1.0	0.02
43430	"ENSG00000197111.16"	"PCBP2"	chr12	+	53465931	53465973	53462480	53462567	53467220	53467293	43430	1,4,10	0,0,3	6,2,4	1,0,0	141	99	0.551937299901	1.0	1.0,1.0,0.701	0.808,1.0,1.0	-0.036
43431	"ENSG00000197111.16"	"PCBP2"	chr12	+	53465931	53465973	53464759	53464852	53467220	53467293	43431	3,3,16	0,0,3	5,1,7	0,1,0	141	99	0.782293368479	1.0	1.0,1.0,0.789	1.0,0.413,1.0	0.125
43440	"ENSG00000120158.12"	"RCL1"	chr9	+	4826857	4827033	4823547	4823619	4833153	4833228	43440	0,0,3	0,0,0	0,0,0	1,0,0	275	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
43475	"ENSG00000122557.11"	"HERPUD2"	chr7	-	35670214	35670328	35667433	35667588	35694183	35694566	43475	0,0,3	0,2,0	0,0,1	0,0,0	213	99	1	1.0	NA,0.0,1.0	NA,NA,1.0	-0.5
43497	"ENSG00000155849.16"	"ELMO1"	chr7	-	37217711	37217756	37216644	37216695	37222614	37222688	43497	0,2,0	0,3,5	0,0,0	0,0,1	144	99	1	1.0	NA,0.314,0.0	NA,NA,0.0	0.157
43499	"ENSG00000155849.16"	"ELMO1"	chr7	-	37393821	37393917	37342612	37342763	37448674	37449186	43499	0,1,0	0,3,6	0,0,0	2,0,0	195	99	1	1.0	NA,0.145,0.0	0.0,NA,NA	0.072
43511	"ENSG00000213593.10"	"TMX2"	chr11	+	57737835	57738026	57737607	57737668	57738353	57738430	43511	0,0,1	0,0,1	0,0,0	2,0,0	290	99	1	1.0	NA,NA,0.254	0.0,NA,NA	0.254
43513	"ENSG00000213593.10"	"TMX2"	chr11	+	57737912	57738026	57737607	57737668	57738353	57738430	43513	0,0,0	0,0,1	1,1,0	2,0,0	213	99	1	1.0	NA,NA,0.0	0.189,1.0,NA	-0.595
