ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
46217	"ENSG00000291118.1"	"ZNF767P"	chr7	-	149621045	149621172	149619403	149620037	149621259	149621559	46217	6,15,13	0,0,0	4,0,1	0,0,2	198	99	1	1.0	1.0,1.0,1.0	1.0,NA,0.2	0.4
46250	"ENSG00000214022.12"	"REPIN1"	chr7	+	150369670	150369868	150368789	150368941	150371227	150371392	46250	0,0,1	1,2,0	0,0,0	2,0,2	198	99	1	1.0	0.0,0.0,1.0	0.0,NA,0.0	0.333
46251	"ENSG00000214022.12"	"REPIN1"	chr7	+	150369741	150369868	150368808	150368941	150371227	150372242	46251	0,0,1	1,2,0	0,0,0	2,0,2	198	99	1	1.0	0.0,0.0,1.0	0.0,NA,0.0	0.333
46253	"ENSG00000214022.12"	"REPIN1"	chr7	+	150370759	150370884	150369670	150369868	150371227	150371803	46253	0,2,0	0,0,1	1,0,0	0,0,0	198	99	1	1.0	NA,1.0,0.0	1.0,NA,NA	-0.5
46284	"ENSG00000106615.10"	"RHEB"	chr7	-	151498088	151498180	151490942	151491014	151519459	151519851	46284	0,0,1	0,0,0	0,0,0	2,2,2	191	99	1	1.0	NA,NA,1.0	0.0,0.0,0.0	1.0
46362	"ENSG00000241973.11"	"PI4KA"	chr22	-	20749904	20749994	20747483	20747702	20751292	20751376	46362	3,4,8	0,0,0	2,0,2	0,0,3	189	99	1	1.0	1.0,1.0,1.0	1.0,NA,0.259	0.371
46363	"ENSG00000009335.19"	"UBE3C"	chr7	+	157164418	157164530	157163809	157163863	157169047	157169122	46363	0,0,1	0,4,5	0,0,0	5,2,0	198	99	1	1.0	NA,0.0,0.091	0.0,0.0,NA	0.045
46364	"ENSG00000009335.19"	"UBE3C"	chr7	+	157231079	157231327	157225406	157225539	157248367	157248580	46364	0,2,1	0,0,0	1,2,0	1,0,0	198	99	1	1.0	NA,1.0,1.0	0.333,1.0,NA	0.334
46371	"ENSG00000136810.13"	"TXN"	chr9	-	110251357	110251462	110244777	110244843	110256411	110256466	46371	2,2,3	0,0,0	0,0,0	1,0,0	198	99	1	1.0	1.0,1.0,1.0	0.0,NA,NA	1.0
46384	"ENSG00000126870.16"	"DYNC2I1"	chr7	+	158884563	158884619	158879683	158879989	158887020	158887075	46384	0,0,1	0,3,0	1,0,0	0,0,1	155	99	1	1.0	NA,0.0,1.0	1.0,NA,0.0	0.0
46396	"ENSG00000170734.12"	"POLH"	chr6	+	43582315	43582456	43576184	43576440	43583006	43583141	46396	0,2,2	0,0,0	0,2,0	0,0,2	198	99	1	1.0	NA,1.0,1.0	NA,1.0,0.0	0.5
46490	"ENSG00000147316.15"	"MCPH1"	chr8	+	6621453	6621691	6499851	6499929	6642993	6643096	46490	0,0,3	0,0,1	1,0,0	0,0,0	198	99	1	1.0	NA,NA,0.6	1.0,NA,NA	-0.4
46508	"ENSG00000141542.11"	"RAB40B"	chr17	-	82696388	82696853	82664495	82664556	82698454	82698687	46508	0,1,0	1,0,0	0,0,0	2,0,2	198	99	1	1.0	0.0,1.0,NA	0.0,NA,0.0	0.5
46551	"ENSG00000172977.13"	"KAT5"	chr11	+	65713347	65713503	65712921	65713058	65713592	65713664	46551	0,0,0	0,1,0	4,0,0	0,0,0	198	99	1	1.0	NA,0.0,NA	1.0,NA,NA	-1.0
46711	"ENSG00000164733.23"	"CTSB"	chr8	-	11854679	11854914	11853328	11853479	11868000	11868122	46711	0,0,0	0,4,22	0,0,2	2,1,0	198	99	1	1.0	NA,0.0,0.0	0.0,0.0,1.0	-0.333
46713	"ENSG00000164733.23"	"CTSB"	chr8	-	11857857	11857940	11853328	11853479	11864375	11864463	46713	0,2,0	0,0,0	0,0,0	0,2,1	182	99	1	1.0	NA,1.0,NA	NA,0.0,0.0	1.0
46714	"ENSG00000164733.23"	"CTSB"	chr8	-	11857857	11857940	11853328	11853479	11868000	11868114	46714	0,2,0	0,4,22	0,0,0	2,1,0	182	99	1	1.0	NA,0.214,0.0	0.0,0.0,NA	0.107
46718	"ENSG00000164733.23"	"CTSB"	chr8	-	11861360	11861479	11853328	11853479	11868000	11868090	46718	0,0,1	0,4,22	0,0,0	2,1,0	198	99	1	1.0	NA,0.0,0.022	0.0,0.0,NA	0.011
46721	"ENSG00000164733.23"	"CTSB"	chr8	-	11862344	11862478	11853328	11853479	11864375	11864463	46721	0,0,1	0,0,0	0,0,0	0,2,1	198	99	1	1.0	NA,NA,1.0	NA,0.0,0.0	1.0
46728	"ENSG00000164733.23"	"CTSB"	chr8	-	11864375	11864463	11853328	11853479	11868000	11868040	46728	0,0,1	0,4,22	0,2,2	2,1,0	187	99	1	1.0	NA,0.0,0.023	0.0,0.514,1.0	-0.493
46729	"ENSG00000164733.23"	"CTSB"	chr8	-	11864375	11864463	11854679	11854914	11868000	11868040	46729	0,0,1	0,0,0	0,0,2	0,0,2	187	99	1	1.0	NA,NA,1.0	NA,NA,0.346	0.654
46760	"ENSG00000174021.12"	"GNG5"	chr1	-	84501825	84501970	84498322	84498548	84506010	84506301	46760	0,2,5	0,1,0	2,0,0	0,0,0	198	99	1	1.0	NA,0.5,1.0	1.0,NA,NA	-0.25
46803	"ENSG00000073921.18"	"PICALM"	chr11	-	85978069	85978093	85976622	85976682	85981128	85981228	46803	2,0,0	0,0,1	0,0,0	2,0,0	123	99	1	1.0	1.0,NA,0.0	0.0,NA,NA	0.5
46834	"ENSG00000078674.20"	"PCM1"	chr8	+	17924712	17924780	17922841	17923188	17935588	17935706	46834	0,3,0	0,0,1	0,0,1	0,0,0	167	99	1	1.0	NA,1.0,0.0	NA,NA,1.0	-0.5
46835	"ENSG00000078674.20"	"PCM1"	chr8	+	17934705	17934858	17924712	17924780	17935588	17935706	46835	0,0,0	1,2,2	0,0,1	0,0,1	198	99	1	1.0	0.0,0.0,0.0	NA,NA,0.333	-0.333
46838	"ENSG00000078674.20"	"PCM1"	chr8	+	17980590	17980755	17972328	17972687	17985446	17985619	46838	0,2,2	0,0,1	2,0,3	0,0,0	198	99	1	1.0	NA,1.0,0.5	1.0,NA,1.0	-0.25
46855	"ENSG00000104763.20"	"ASAH1"	chr8	-	18071299	18071390	18069791	18069872	18075540	18075580	46855	0,3,7	0,0,0	1,4,0	2,0,0	190	99	1	1.0	NA,1.0,1.0	0.207,1.0,NA	0.396
46867	"ENSG00000160190.14"	"SLC37A1"	chr21	+	42514630	42514717	42513891	42513924	42518276	42518510	46867	0,5,0	0,1,0	1,0,0	0,0,0	186	99	1	1.0	NA,0.727,NA	1.0,NA,NA	-0.273
46870	"ENSG00000160190.14"	"SLC37A1"	chr21	+	42574817	42574915	42568359	42568438	42579735	42579800	46870	2,1,0	0,0,1	1,0,0	0,0,0	197	99	1	1.0	1.0,1.0,0.0	1.0,NA,NA	-0.333
46904	"ENSG00000147065.18"	"MSN"	chrX	+	65727813	65727909	65716817	65716901	65729437	65729589	46904	2,5,3	0,0,0	2,0,1	0,0,2	195	99	1	1.0	1.0,1.0,1.0	1.0,NA,0.202	0.399
46907	"ENSG00000104613.12"	"INTS10"	chr8	+	19824802	19824972	19823872	19824044	19826425	19826559	46907	0,1,4	0,2,0	5,0,0	0,0,0	198	99	1	1.0	NA,0.2,1.0	1.0,NA,NA	-0.4
46969	"ENSG00000069424.16"	"KCNAB2"	chr1	+	6041830	6041872	6040516	6040645	6072754	6072788	46969	0,2,1	1,4,3	0,0,0	0,2,0	141	99	1	1.0	0.0,0.26,0.19	NA,0.0,NA	0.15
46980	"ENSG00000188895.12"	"MSL1"	chr17	+	40131536	40131584	40129244	40129627	40132033	40132042	46980	0,0,0	0,2,0	0,1,0	0,0,0	147	99	1	1.0	NA,0.0,NA	NA,1.0,NA	-1.0
47030	"ENSG00000172785.19"	"ZNG1A"	chr9	-	161566	161654	156480	156527	162431	162469	47030	0,0,0	1,0,2	2,0,0	0,1,0	187	99	1	1.0	0.0,NA,0.0	1.0,0.0,NA	-0.5
47034	"ENSG00000172785.19"	"ZNG1A"	chr9	-	177722	177820	175697	175784	178815	179016	47034	0,0,2	0,2,1	0,0,0	2,0,0	197	99	1	1.0	NA,0.0,0.501	0.0,NA,NA	0.251
47059	"ENSG00000136758.20"	"YME1L1"	chr10	-	27117575	27117727	27116218	27116345	27119293	27119449	47059	0,0,4	0,1,0	2,0,2	0,0,0	198	99	1	1.0	NA,0.0,1.0	1.0,NA,1.0	-0.5
47062	"ENSG00000136758.20"	"YME1L1"	chr10	-	27147497	27147668	27145427	27145590	27148905	27149040	47062	0,0,1	0,3,2	0,0,1	0,0,0	198	99	1	1.0	NA,0.0,0.2	NA,NA,1.0	-0.9
47071	"ENSG00000140988.16"	"RPS2"	chr16	-	1963652	1964365	1963148	1963256	1964448	1964631	47071	2,5,3	0,0,1	3,0,4	0,0,0	198	99	1	1.0	1.0,1.0,0.6	1.0,NA,1.0	-0.133
47072	"ENSG00000140988.16"	"RPS2"	chr16	-	1964275	1964365	1962496	1963256	1964448	1964581	47072	3,6,7	0,0,1	4,0,5	0,0,0	189	99	1	1.0	1.0,1.0,0.786	1.0,NA,1.0	-0.071
47088	"ENSG00000182973.20"	"CNOT10"	chr3	+	32713226	32713369	32708669	32708820	32716224	32716311	47088	0,0,4	0,1,0	0,0,2	0,0,0	198	99	1	1.0	NA,0.0,1.0	NA,NA,1.0	-0.5
47124	"ENSG00000099250.18"	"NRP1"	chr10	-	33202890	33202995	33197620	33197709	33207571	33207625	47124	0,1,2	0,1,0	2,0,0	0,0,0	198	99	1	1.0	NA,0.333,1.0	1.0,NA,NA	-0.334
47125	"ENSG00000099250.18"	"NRP1"	chr10	-	33202911	33202995	33197649	33197709	33207571	33207716	47125	0,0,2	0,1,0	1,0,0	0,0,0	183	99	1	1.0	NA,0.0,1.0	1.0,NA,NA	-0.5
47143	"ENSG00000104299.15"	"INTS9"	chr8	-	28859435	28859563	28850008	28850273	28889873	28889909	47143	0,0,3	0,0,0	0,0,0	0,0,2	198	99	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
47155	"ENSG00000147421.18"	"HMBOX1"	chr8	+	28980070	28980156	28970042	28970519	29009071	29009182	47155	4,2,7	0,0,1	3,0,0	0,0,0	185	99	1	1.0	1.0,1.0,0.789	1.0,NA,NA	-0.07
47159	"ENSG00000147421.18"	"HMBOX1"	chr8	+	29049289	29049361	29048956	29049048	29051017	29051549	47159	0,0,0	0,0,2	1,0,0	0,0,0	171	99	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
47161	"ENSG00000135387.21"	"CAPRIN1"	chr11	+	34091905	34092056	34090528	34090678	34096478	34096673	47161	0,0,1	0,2,0	0,0,1	0,0,0	198	99	1	1.0	NA,0.0,1.0	NA,NA,1.0	-0.5
47162	"ENSG00000197892.13"	"KIF13B"	chr8	-	29075280	29075343	29071619	29072316	29092744	29092878	47162	0,0,0	0,0,2	0,0,1	0,0,2	162	99	1	1.0	NA,NA,0.0	NA,NA,0.234	-0.234
47168	"ENSG00000111335.14"	"OAS2"	chr12	+	112987037	112987308	112978394	112978785	112995295	112995474	47168	0,0,2	0,0,0	9,0,6	0,0,1	198	99	1	1.0	NA,NA,1.0	1.0,NA,0.75	0.125
47190	"ENSG00000133872.14"	"SARAF"	chr8	-	30073876	30074028	30069873	30070059	30082846	30083074	47190	0,0,3	3,0,1	0,1,0	0,0,0	198	99	1	1.0	0.0,NA,0.6	NA,1.0,NA	-0.7
47191	"ENSG00000133872.14"	"SARAF"	chr8	-	30073876	30074051	30069641	30070059	30082846	30083124	47191	0,0,3	3,0,1	0,1,0	0,0,0	198	99	1	1.0	0.0,NA,0.6	NA,1.0,NA	-0.7
47192	"ENSG00000133872.14"	"SARAF"	chr8	-	30073876	30074055	30069641	30070059	30082846	30082948	47192	0,1,8	3,0,1	0,3,1	0,0,0	198	99	1	1.0	0.0,1.0,0.8	NA,1.0,1.0	-0.4
47248	"ENSG00000172728.16"	"FUT10"	chr8	-	33460711	33460771	33453381	33453510	33461371	33461725	47248	0,0,0	0,0,1	0,0,1	2,0,0	159	99	1	1.0	NA,NA,0.0	0.0,NA,1.0	-0.5
47329	"ENSG00000089057.15"	"SLC23A2"	chr20	-	4885820	4885909	4884752	4884823	4899554	4899712	47329	0,1,8	0,0,4	2,0,1	0,0,0	188	99	1	1.0	NA,1.0,0.513	1.0,NA,1.0	-0.244
47348	"ENSG00000156675.16"	"RAB11FIP1"	chr8	-	37871277	37873179	37870419	37870528	37874514	37875322	47348	0,1,3	0,2,4	1,0,0	1,0,0	198	99	1	1.0	NA,0.2,0.273	0.333,NA,NA	-0.097
47395	"ENSG00000168615.13"	"ADAM9"	chr8	+	39011657	39011716	39007885	39007983	39013964	39014043	47395	1,0,4	0,1,0	0,0,1	0,0,0	158	99	1	1.0	1.0,0.0,1.0	NA,NA,1.0	-0.333
47396	"ENSG00000168615.13"	"ADAM9"	chr8	+	39041945	39042117	39026676	39026810	39054480	39054573	47396	1,0,6	0,0,0	0,0,1	1,0,0	198	99	1	1.0	1.0,NA,1.0	0.0,NA,1.0	0.5
47397	"ENSG00000168615.13"	"ADAM9"	chr8	+	39046001	39046058	39041945	39042117	39054480	39054573	47397	0,0,0	0,0,2	4,0,0	0,0,0	156	99	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
47447	"ENSG00000205531.14"	"NAP1L4"	chr11	-	2964679	2964751	2959769	2959909	2969802	2969904	47447	0,7,3	0,0,0	1,0,3	0,0,1	171	99	1	1.0	NA,1.0,1.0	1.0,NA,0.635	0.182
47493	"ENSG00000104365.16"	"IKBKB"	chr8	+	42288633	42288728	42271462	42272205	42290155	42290273	47493	1,3,2	2,0,0	2,0,0	0,0,0	194	99	1	1.0	0.203,1.0,1.0	1.0,NA,NA	-0.266
47494	"ENSG00000104365.16"	"IKBKB"	chr8	+	42308900	42309025	42306342	42306432	42314321	42314429	47494	5,4,27	0,2,0	10,3,1	0,0,0	198	99	0.780453545419	1.0	1.0,0.5,1.0	1.0,1.0,1.0	-0.167
47498	"ENSG00000070501.12"	"POLB"	chr8	+	42339011	42339069	42338481	42338685	42344952	42345019	47498	0,0,4	0,2,0	1,0,0	3,0,0	157	99	1	1.0	NA,0.0,1.0	0.174,NA,NA	0.326
47507	"ENSG00000078668.14"	"VDAC3"	chr8	+	42396655	42396680	42395083	42395133	42398711	42398864	47507	0,0,0	0,1,1	0,2,0	0,0,0	124	99	1	1.0	NA,0.0,0.0	NA,1.0,NA	-1.0
47511	"ENSG00000142599.20"	"RERE"	chr1	-	8423166	8423247	8422726	8422807	8424014	8424234	47511	0,0,0	1,1,0	0,0,1	0,0,0	180	99	1	1.0	0.0,0.0,NA	NA,NA,1.0	-1.0
47585	"ENSG00000170004.19"	"CHD3"	chr17	+	7895338	7895542	7894916	7895150	7897082	7897294	47585	3,14,9	0,0,2	4,3,1	0,0,0	198	99	1	1.0	1.0,1.0,0.692	1.0,1.0,1.0	-0.103
47586	"ENSG00000170004.19"	"CHD3"	chr17	+	7907600	7907702	7907352	7907488	7907893	7908019	47586	4,5,0	0,2,0	1,0,2	0,0,0	198	99	1	1.0	1.0,0.556,NA	1.0,NA,1.0	-0.222
47669	"ENSG00000162231.14"	"NXF1"	chr11	-	62804081	62804210	62803791	62803978	62805328	62805469	47669	0,0,2	3,2,8	0,0,0	10,6,3	198	99	1	1.0	0.0,0.0,0.111	0.0,0.0,0.0	0.037
47699	"ENSG00000254087.8"	"LYN"	chr8	+	55941854	55941928	55879834	55880103	55946447	55946493	47699	0,0,2	0,1,0	1,0,3	0,0,0	173	99	1	1.0	NA,0.0,1.0	1.0,NA,1.0	-0.5
47700	"ENSG00000254087.8"	"LYN"	chr8	+	55941854	55941991	55879834	55880103	55946447	55946493	47700	0,0,6	0,1,0	0,0,2	0,0,0	198	99	1	1.0	NA,0.0,1.0	NA,NA,1.0	-0.5
47733	"ENSG00000106443.17"	"PHF14"	chr7	+	11022867	11022979	11013746	11013906	11028680	11028760	47733	1,1,2	0,0,1	0,0,2	0,0,0	198	99	1	1.0	1.0,1.0,0.5	NA,NA,1.0	-0.167
47736	"ENSG00000168066.22"	"SF1"	chr11	-	64765950	64766155	64764605	64765518	64766899	64767079	47736	0,0,5	1,3,3	1,0,0	1,0,2	198	99	1	1.0	0.0,0.0,0.455	0.333,NA,0.0	-0.015
47739	"ENSG00000168066.22"	"SF1"	chr11	-	64773429	64773505	64770255	64770408	64776497	64776626	47739	0,1,1	0,1,1	0,1,0	0,0,0	175	99	1	1.0	NA,0.361,0.361	NA,1.0,NA	-0.639
47741	"ENSG00000168066.22"	"SF1"	chr11	-	64777986	64778146	64776497	64776626	64778361	64778507	47741	2,2,0	2,27,6	0,0,1	6,7,5	198	99	0.561935088069	1.0	0.333,0.036,0.0	0.0,0.0,0.091	0.093
47758	"ENSG00000136147.18"	"PHF11"	chr13	+	49506634	49506756	49495609	49496095	49513058	49513166	47758	0,3,4	1,0,0	8,0,3	0,0,0	198	99	1	1.0	0.0,1.0,1.0	1.0,NA,1.0	-0.333
47761	"ENSG00000136147.18"	"PHF11"	chr13	+	49525772	49525937	49524084	49524216	49526386	49526458	47761	0,0,0	0,0,2	2,2,0	1,0,0	198	99	1	1.0	NA,NA,0.0	0.5,1.0,NA	-0.75
47776	"ENSG00000035681.9"	"NSMAF"	chr8	-	58602057	58602137	58601444	58601535	58603209	58603386	47776	0,0,0	0,1,0	1,0,0	0,0,0	179	99	1	1.0	NA,0.0,NA	1.0,NA,NA	-1.0
47801	"ENSG00000104388.15"	"RAB2A"	chr8	+	60569954	60570057	60558851	60558923	60572045	60572113	47801	0,1,0	2,0,0	0,0,0	0,0,1	198	99	1	1.0	0.0,1.0,NA	NA,NA,0.0	0.5
47822	"ENSG00000215252.12"	"GOLGA8B"	chr15	-	34552894	34553091	34551137	34551276	34553744	34553956	47822	0,0,3	0,1,0	0,0,1	0,0,0	198	99	1	1.0	NA,0.0,1.0	NA,NA,1.0	-0.5
47825	"ENSG00000205268.11"	"PDE7A"	chr8	-	65734793	65734894	65727169	65727301	65739501	65739597	47825	0,0,1	0,0,1	1,0,0	0,0,0	198	99	1	1.0	NA,NA,0.333	1.0,NA,NA	-0.667
47826	"ENSG00000205268.11"	"PDE7A"	chr8	-	65780843	65780947	65779719	65779803	65782782	65782843	47826	0,0,0	0,0,1	1,0,0	5,0,4	198	99	1	1.0	NA,NA,0.0	0.091,NA,0.0	-0.045
47878	"ENSG00000184863.11"	"RBM33"	chr7	+	155665174	155665253	155644450	155644919	155672866	155672915	47878	4,24,16	0,1,0	5,6,11	0,0,0	178	99	1	1.0	1.0,0.93,1.0	1.0,1.0,1.0	-0.023
47879	"ENSG00000184863.11"	"RBM33"	chr7	+	155684932	155685052	155680589	155680908	155700772	155701490	47879	0,0,5	0,8,7	0,0,0	0,0,3	198	99	1	1.0	NA,0.0,0.263	NA,NA,0.0	0.132
47880	"ENSG00000184863.11"	"RBM33"	chr7	+	155706859	155707068	155700772	155700944	155711202	155711455	47880	0,1,3	0,0,2	0,0,1	0,0,0	198	99	1	1.0	NA,1.0,0.429	NA,NA,1.0	-0.285
47888	"ENSG00000168297.16"	"PXK"	chr3	+	58369430	58369478	58365873	58365924	58382513	58382678	47888	0,1,1	0,0,2	0,0,4	0,0,0	147	99	1	1.0	NA,1.0,0.252	NA,NA,1.0	-0.374
47891	"ENSG00000168297.16"	"PXK"	chr3	+	58420535	58420568	58412900	58412963	58424751	58425175	47891	0,0,2	0,0,1	0,0,1	0,0,0	132	99	1	1.0	NA,NA,0.6	NA,NA,1.0	-0.4
47907	"ENSG00000089157.16"	"RPLP0"	chr12	-	120198553	120198631	120197321	120197462	120198853	120199000	47907	5,5,11	0,0,2	6,4,1	0,0,0	177	99	1	1.0	1.0,1.0,0.755	1.0,1.0,1.0	-0.082
47908	"ENSG00000089157.16"	"RPLP0"	chr12	-	120198553	120198739	120197321	120197462	120198853	120199000	47908	14,18,47	0,0,2	14,8,9	0,0,0	198	99	1	1.0	1.0,1.0,0.922	1.0,1.0,1.0	-0.026
47909	"ENSG00000089157.16"	"RPLP0"	chr12	-	120198553	120198770	120197321	120197462	120198853	120199000	47909	9,6,15	0,0,2	7,6,3	0,0,0	198	99	1	1.0	1.0,1.0,0.789	1.0,1.0,1.0	-0.07
47917	"ENSG00000122484.9"	"RPAP2"	chr1	+	92301475	92301590	92300193	92300239	92303976	92304075	47917	0,1,0	0,0,0	4,0,1	2,0,0	198	99	1	1.0	NA,1.0,NA	0.5,NA,1.0	0.25
47967	"ENSG00000154582.18"	"ELOC"	chr8	-	73964486	73964625	73959764	73959818	73972076	73972252	47967	0,0,1	0,0,2	0,0,0	0,2,0	198	99	1	1.0	NA,NA,0.2	NA,0.0,NA	0.2
48078	"ENSG00000171302.17"	"CANT1"	chr17	-	79005371	79005481	78997576	78997963	79009663	79009765	48078	0,0,0	2,0,0	2,0,0	1,0,0	198	99	1	1.0	0.0,NA,NA	0.5,NA,NA	-0.5
48084	"ENSG00000133739.16"	"LRRCC1"	chr8	+	85123412	85123606	85112931	85113099	85124791	85124939	48084	0,0,0	0,0,1	1,0,0	0,0,0	198	99	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
48106	"ENSG00000164258.12"	"NDUFS4"	chr5	+	53604723	53604895	53603451	53603530	53646232	53646405	48106	0,0,1	2,0,0	0,0,0	0,2,0	198	99	1	1.0	0.0,NA,1.0	NA,0.0,NA	0.5
48261	"ENSG00000109920.13"	"FNBP4"	chr11	-	47722975	47723316	47719928	47720086	47724027	47724172	48261	0,7,9	0,0,0	2,0,6	1,2,0	198	99	1	1.0	NA,1.0,1.0	0.5,0.0,1.0	0.5
48263	"ENSG00000109920.13"	"FNBP4"	chr11	-	47743952	47744163	47736615	47736740	47746055	47746394	48263	2,15,18	0,1,0	3,0,3	0,0,0	198	99	1	1.0	1.0,0.882,1.0	1.0,NA,1.0	-0.039
48272	"ENSG00000164941.14"	"INTS8"	chr8	+	94868691	94868813	94867275	94867337	94871883	94872002	48272	0,0,1	1,0,1	0,0,0	0,0,2	198	99	1	1.0	0.0,NA,0.333	NA,NA,0.0	0.167
48310	"ENSG00000132549.20"	"VPS13B"	chr8	+	99444119	99444261	99442400	99442635	99467413	99467634	48310	0,0,0	0,1,0	0,0,2	0,0,0	198	99	1	1.0	NA,0.0,NA	NA,NA,1.0	-1.0
48327	"ENSG00000140650.13"	"PMM2"	chr16	+	8811078	8811178	8801798	8801910	8811637	8811667	48327	2,1,1	1,0,0	3,0,2	0,0,0	198	99	1	1.0	0.5,1.0,1.0	1.0,NA,1.0	-0.167
48341	"ENSG00000034677.13"	"RNF19A"	chr8	-	100274952	100275161	100269868	100270013	100287500	100288267	48341	0,1,1	0,0,2	1,0,3	0,0,0	198	99	1	1.0	NA,1.0,0.2	1.0,NA,1.0	-0.4
48349	"ENSG00000137504.15"	"CREBZF"	chr11	-	85663178	85663293	85662388	85662457	85663523	85663601	48349	0,0,2	0,1,4	1,0,0	0,0,0	198	99	1	1.0	NA,0.0,0.2	1.0,NA,NA	-0.9
48417	"ENSG00000166747.13"	"AP1G1"	chr16	-	71767876	71767885	71765488	71765584	71769622	71769699	48417	0,0,0	0,0,2	1,0,0	0,0,2	108	99	1	1.0	NA,NA,0.0	1.0,NA,0.0	-0.5
48421	"ENSG00000166747.13"	"AP1G1"	chr16	-	71808014	71808150	71789278	71789482	71808504	71808677	48421	1,0,1	0,0,0	0,0,0	0,0,1	198	99	1	1.0	1.0,NA,1.0	NA,NA,0.0	1.0
48477	"ENSG00000157193.18"	"LRP8"	chr1	-	53249379	53249556	53242363	53247056	53250689	53250862	48477	4,0,0	0,0,3	0,0,0	1,0,0	198	99	1	1.0	1.0,NA,0.0	0.0,NA,NA	0.5
48535	"ENSG00000182197.13"	"EXT1"	chr8	-	117831598	117831653	117830229	117830349	117835443	117835551	48535	0,0,2	0,0,1	0,0,0	2,0,0	154	99	1	1.0	NA,NA,0.562	0.0,NA,NA	0.562
48607	"ENSG00000164983.9"	"TMEM65"	chr8	-	124327353	124327421	124323320	124323375	124330747	124330792	48607	0,0,1	0,0,0	0,0,0	1,0,0	167	99	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
48640	"ENSG00000095585.18"	"BLNK"	chr10	-	96196907	96197063	96189170	96192092	96200074	96200158	48640	0,0,18	0,0,1	3,0,0	0,0,0	198	99	1	1.0	NA,NA,0.9	1.0,NA,NA	-0.1
48672	"ENSG00000184432.11"	"COPB2"	chr3	-	139385003	139385200	139383297	139383435	139389547	139389560	48672	0,0,1	0,4,1	0,0,0	0,0,4	198	99	1	1.0	NA,0.0,0.333	NA,NA,0.0	0.167
48673	"ENSG00000184432.11"	"COPB2"	chr3	-	139385003	139385429	139383297	139383435	139389547	139389680	48673	0,0,1	0,4,1	0,0,0	0,0,4	198	99	1	1.0	NA,0.0,0.333	NA,NA,0.0	0.167
48757	"ENSG00000223501.9"	"VPS52"	chr6	-	33269998	33270051	33269743	33269819	33270198	33270283	48757	1,1,4	0,0,0	0,1,0	1,0,0	152	99	1	1.0	1.0,1.0,1.0	0.0,1.0,NA	0.5
48795	"ENSG00000167632.18"	"TRAPPC9"	chr8	-	140426614	140426641	140405576	140405698	140435111	140435240	48795	0,3,16	5,0,3	1,1,1	0,0,0	126	99	0.000466956270501	0.1312614076378311	0.0,1.0,0.807	1.0,1.0,1.0	-0.398
48815	"ENSG00000169398.20"	"PTK2"	chr8	-	140925660	140925749	140890542	140890769	141001124	141001158	48815	1,1,7	0,0,2	0,0,0	0,0,3	188	99	1	1.0	1.0,1.0,0.648	NA,NA,0.0	0.883
48908	"ENSG00000104529.19"	"EEF1D"	chr8	-	143586218	143586290	143581053	143581328	143586728	143586849	48908	1,7,4	0,0,0	5,1,5	2,0,0	171	99	1	1.0	1.0,1.0,1.0	0.591,1.0,1.0	0.136
48935	"ENSG00000140943.18"	"MBTPS1"	chr16	-	84074596	84074741	84070587	84070776	84081746	84081908	48935	0,3,0	0,1,0	0,0,1	0,0,0	198	99	1	1.0	NA,0.6,NA	NA,NA,1.0	-0.4
48957	"ENSG00000178209.17"	"PLEC"	chr8	-	143922503	143925884	143915152	143922395	143926783	143926882	48957	0,8,6	0,0,0	1,0,1	0,1,0	198	99	1	1.0	NA,1.0,1.0	1.0,0.0,1.0	0.333
48963	"ENSG00000151287.17"	"TEX30"	chr13	-	102767272	102767478	102765887	102766580	102768259	102768311	48963	0,0,1	0,0,0	0,0,0	0,0,1	198	99	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
49001	"ENSG00000286192.1"	"ENSG00000286192"	chr7	-	2149095	2149238	2069193	2069338	2213211	2213273	49001	10,1,0	0,0,0	5,1,1	1,0,0	198	99	1	1.0	1.0,1.0,NA	0.714,1.0,1.0	0.095
49024	"ENSG00000169045.19"	"HNRNPH1"	chr5	-	179615545	179615595	179614177	179614959	179616125	179616218	49024	2,8,9	1,1,2	0,2,5	1,0,0	149	99	0.1526704405	1.0	0.571,0.842,0.749	0.0,1.0,1.0	0.054
49028	"ENSG00000169045.19"	"HNRNPH1"	chr5	-	179618144	179618323	179617798	179617911	179620891	179621035	49028	0,1,0	0,2,4	1,0,0	0,0,0	198	99	1	1.0	NA,0.2,0.0	1.0,NA,NA	-0.9
49029	"ENSG00000169045.19"	"HNRNPH1"	chr5	-	179619268	179619360	179618144	179618323	179620891	179620959	49029	0,1,1	0,1,0	0,1,2	1,0,0	191	99	1	1.0	NA,0.341,1.0	0.0,1.0,1.0	0.004
